57 17670900 1019.70953125 1013.8125 1019.7095 0.9487 -0.1525 1018.6084 NA -0.1525
58 17671000 1013.92625 1013.8126 1013.9262 -1.2932 -0.1524 1015.0671 NA -0.1524
59 17671100 1013.6615625 1013.8127 1013.6616 1.5403 -0.1523 1011.969 NA -0.1523
60 17671200 1012.567578125 1013.8128 1012.5676 1.3733 -0.1521 1011.0421 NA -0.1521
61 17680100 1011.0059375 1013.8129 1011.0059 -0.2832 -0.152 1011.1371 NA -0.152
62 17680200 1014.47734375 1013.813 1014.4773 2.6982 -0.1519 1011.6272 NA -0.1519
63 17680300 1019.69359375 1013.8131 1019.6936 7.6187 -0.1518 1011.9231 NA -0.1518
64 17680400 1012.846640625 1013.8132 1012.8466 0.469 -0.1517 1012.2259 NA -0.1517
65 17680500 1015.540703125 1013.8134 1015.5407 1.2239 -0.1516 1014.1652 NA -0.1516
66 17680600 1014.3075 1013.8135 1014.3075 -1.493 -0.1515 1015.649 NA -0.1515
67 17680700 1014.228984375 1013.8136 1014.229 -1.3655 -0.1514 1015.4431 NA -0.1514
68 17680800 1015.27078125 1013.8137 1015.2708 -1.7803 -0.1513 1016.8998 NA -0.1513
69 17680900 1013.349765625 1013.8138 1013.3498 -5.4111 -0.1512 1018.6096 NA -0.1512
70 17681000 1014.926640625 1013.8139 1014.9266 -0.2929 -0.1511 1015.0684 NA -0.1511
71 17681100 1005.453515625 1013.814 1005.4535 -6.6677 -0.151 1011.9703 NA -0.151
72 17681200 1016.04078125 1013.8141 1016.0408 4.8465 -0.1509 1011.0434 NA -0.1509
73 17690100 1011.167578125 1013.8142 1011.1676 -0.1216 -0.1507 1011.1384 NA -0.1507
74 17690200 1005.064375 1013.8143 1005.0644 -6.7148 -0.1506 1011.6285 NA -0.1506
75 17690300 1016.024765625 1013.8144 1016.0248 3.9498 -0.1505 1011.9244 NA -0.1505
76 17690400 1012.5271875 1013.8145 1012.5272 0.1496 -0.1504 1012.2272 NA -0.1504
77 17690500 1014.39375 1013.8146 1014.3937 0.077 -0.1503 1014.1665 NA -0.1503
78 17690600 1014.58890625 1013.8147 1014.5889 -1.2116 -0.1502 1015.6503 NA -0.1502
79 17690700 1017.970625 1013.8149 1017.9706 2.3762 -0.1501 1015.4444 NA -0.1501
80 17690800 1013.710234375 1013.815 1013.7102 -3.3408 -0.15 1016.9011 NA -0.15
81 17690900 1015.26171875 1013.8151 1015.2617 -3.4991 -0.1499 1018.6109 NA -0.1499
82 17691000 1023.2509375 1013.8152 1023.2509 8.0314 -0.1498 1015.0697 NA -0.1498
83 17691100 1009.762265625 1013.8153 1009.7623 -2.359 -0.1497 1011.9716 NA -0.1497
84 17691200 1013.4928125 1013.8154 1013.4928 2.2985 -0.1496 1011.0447 NA -0.1496
85 17700100 1012.616015625 1013.8155 1012.616 1.3268 -0.1495 1011.1397 NA -0.1495
86 17700200 1013.729375 1013.8156 1013.7294 1.9502 -0.1494 1011.6298 NA -0.1494
87 17700300 1004.719609375 1013.8157 1004.7196 -7.3553 -0.1492 1011.9257 NA -0.1492
88 17700400 1005.89890625 1013.8158 1005.8989 -6.4787 -0.1491 1012.2285 NA -0.1491
89 17700500 1011.5496875 1013.8159 1011.5497 -2.7671 -0.149 1014.1678 NA -0.149
90 17700600 1012.04796875 1013.816 1012.048 -3.7525 -0.1489 1015.6516 NA -0.1489
91 17700700 1017.678046875 1013.8161 1017.678 2.0836 -0.1488 1015.4457 NA -0.1488
92 17700800 1019.409375 1013.8163 1019.4094 2.3583 -0.1487 1016.9024 NA -0.1487
93 17700900 1015.483359375 1013.8164 1015.4834 -3.2775 -0.1486 1018.6122 NA -0.1486
94 17701000 1010.26875 1013.8165 1010.2687 -4.9507 -0.1485 1015.071 NA -0.1485
95 17701100 1004.395390625 1013.8166 1004.3954 -7.7258 -0.1484 1011.9728 NA -0.1484
96 17701200 1004.972265625 1013.8167 1004.9723 -6.222 -0.1483 1011.046 NA -0.1483
97 17710100 1003.938046875 1013.8168 1003.938 -7.3511 -0.1482 1011.141 NA -0.1482
98 17710200 1017.890625 1013.8169 1017.8906 6.1115 -0.1481 1011.6311 NA -0.1481
99 17710300 1010.53515625 1013.817 1010.5352 -1.5398 -0.148 1011.927 NA -0.148
100 17710400 1015.362890625 1013.8171 1015.3629 2.9853 -0.1478 1012.2298 NA -0.1478
101 17710500 1015.49015625 1013.8172 1015.4902 1.1734 -0.1477 1014.169 NA -0.1477
102 17710600 1017.004375 1013.8173 1017.0044 1.2039 -0.1476 1015.6529 NA -0.1476
103 17710700 1017.410859375 1013.8174 1017.4109 1.8164 -0.1475 1015.4469 NA -0.1475
104 17710800 1013.270625 1013.8175 1013.2706 -3.7804 -0.1474 1016.9036 NA -0.1474
105 17710900 1020.763359375 1013.8176 1020.7634 2.0025 -0.1473 1018.6135 NA -0.1473
106 17711000 1014.195859375 1013.8178 1014.1959 -1.0236 -0.1472 1015.0723 NA -0.1472
107 17711100 1020.378203125 1013.8179 1020.3782 8.257 -0.1471 1011.9741 NA -0.1471
108 17711200 1005.682421875 1013.818 1005.6824 -5.5119 -0.147 1011.0473 NA -0.147
109 17720100 1003.895625 1013.8181 1003.8956 -7.3936 -0.1469 1011.1423 NA -0.1469
110 17720200 1002.403203125 1013.8182 1002.4032 -9.3759 -0.1468 1011.6324 NA -0.1468
111 17720300 1004.71140625 1013.8183 1004.7114 -7.3635 -0.1467 1011.9283 NA -0.1467
112 17720400 1010.078984375 1013.8184 1010.079 -2.2986 -0.1466 1012.2311 NA -0.1466
113 17720500 1016.970546875 1013.8185 1016.9705 2.6538 -0.1465 1014.1703 NA -0.1465
114 17720600 1018.9790625 1013.8186 1018.9791 3.1786 -0.1463 1015.6542 NA -0.1463
115 17720700 1017.79984375 1013.8187 1017.7998 2.2054 -0.1462 1015.4482 NA -0.1462
116 17720800 1015.923515625 1013.8188 1015.9235 -1.1275 -0.1461 1016.9049 NA -0.1461
117 17720900 1015.121328125 1013.8189 1015.1213 -3.6395 -0.146 1018.6148 NA -0.146
118 17721000 1016.84140625 1013.819 1016.8414 1.6219 -0.1459 1015.0736 NA -0.1459
119 17721100 1008.892109375 1013.8192 1008.8921 -3.2291 -0.1458 1011.9754 NA -0.1458
120 17721200 1015.375 1013.8193 1015.375 4.1807 -0.1457 1011.0486 NA -0.1457
121 17730100 1007.90765625 1013.8194 1007.9077 -3.3815 -0.1456 1011.1436 NA -0.1456
122 17730200 1014.843203125 1013.8195 1014.8432 3.0641 -0.1455 1011.6336 NA -0.1455
123 17730300 1019.156015625 1013.8196 1019.156 7.0811 -0.1454 1011.9296 NA -0.1454
124 17730400 1012.608671875 1013.8197 1012.6087 0.2311 -0.1453 1012.2323 NA -0.1453
125 17730500 1011.86515625 1013.8198 1011.8652 -2.4516 -0.1452 1014.1716 NA -0.1452
126 17730600 1013.37734375 1013.8199 1013.3773 -2.4232 -0.1451 1015.6554 NA -0.1451
127 17730700 1018.568359375 1013.82 1018.5684 2.9739 -0.1449 1015.4495 NA -0.1449
128 17730800 1019.012265625 1013.8201 1019.0123 1.9612 -0.1448 1016.9062 NA -0.1448
129 17730900 1015.3815625 1013.8202 1015.3816 -3.3793 -0.1447 1018.6161 NA -0.1447
130 17731000 1015.520703125 1013.8203 1015.5207 0.3012 -0.1446 1015.0749 NA -0.1446
131 17731100 1007.85234375 1013.8204 1007.8523 -4.2689 -0.1445 1011.9767 NA -0.1445
132 17731200 1006.36328125 1013.8205 1006.3633 -4.831 -0.1444 1011.0499 NA -0.1444
133 17740100 1001.72265625 1013.8207 1001.7227 -9.5665 -0.1443 1011.1449 NA -0.1443
134 17740200 1008.498203125 1013.8208 1008.4982 -3.2809 -0.1442 1011.6349 NA -0.1442
135 17740300 1010.966171875 1013.8209 1010.9662 -1.1088 -0.1441 1011.9309 NA -0.1441
136 17740400 1009.669921875 1013.821 1009.6699 -2.7077 -0.144 1012.2336 NA -0.144
137 17740500 1012.688515625 1013.8211 1012.6885 -1.6283 -0.1439 1014.1729 NA -0.1439
138 17740600 1013.644921875 1013.8212 1013.6449 -2.1556 -0.1438 1015.6567 NA -0.1438
139 17740700 1016.828203125 1013.8213 1016.8282 1.2337 -0.1437 1015.4508 NA -0.1437
140 17740800 1017.20953125 1013.8214 1017.2095 0.1585 -0.1436 1016.9075 NA -0.1436
141 17740900 1015.7559375 1013.8215 1015.7559 -3.0049 -0.1434 1018.6174 NA -0.1434
142 17741000 1022.0040625 1013.8216 1022.0041 6.7846 -0.1433 1015.0762 NA -0.1433
143 17741100 1010.6909375 1013.8217 1010.6909 -1.4303 -0.1432 1011.978 NA -0.1432
144 17741200 1020.7265625 1013.8218 1020.7266 9.5323 -0.1431 1011.0512 NA -0.1431
145 17750100 1013.18984375 1013.8219 1013.1898 1.9007 -0.143 1011.1462 NA -0.143
146 17750200 1008.540546875 1013.8221 1008.5405 -3.2386 -0.1429 1011.6362 NA -0.1429
147 17750300 1007.406484375 1013.8222 1007.4065 -4.6685 -0.1428 1011.9321 NA -0.1428
148 17750400 1017.273984375 1013.8223 1017.274 4.8964 -0.1427 1012.2349 NA -0.1427
149 17750500 1018.764296875 1013.8224 1018.7643 4.4475 -0.1426 1014.1742 NA -0.1426
150 17750600 1015.0578125 1013.8225 1015.0578 -0.7427 -0.1425 1015.658 NA -0.1425
151 17750700 1014.6753125 1013.8226 1014.6753 -0.9192 -0.1424 1015.4521 NA -0.1424
152 17750800 1015.558359375 1013.8227 1015.5584 -1.4927 -0.1423 1016.9088 NA -0.1423
153 17750900 1015.495234375 1013.8228 1015.4952 -3.2656 -0.1422 1018.6187 NA -0.1422
154 17751000 1013.225625 1013.8229 1013.2256 -1.9939 -0.142 1015.0774 NA -0.142
155 17751100 1011.69875 1013.823 1011.6988 -0.4225 -0.1419 1011.9793 NA -0.1419
156 17751200 1017.196171875 1013.8231 1017.1962 6.0019 -0.1418 1011.0525 NA -0.1418
157 17760100 1010.049296875 1013.8232 1010.0493 -1.2399 -0.1417 1011.1475 NA -0.1417
158 17760200 998.180546875 1013.8233 998.1805 -13.5986 -0.1416 1011.6375 NA -0.1416
159 17760300 1012.649609375 1013.8234 1012.6496 0.5747 -0.1415 1011.9334 NA -0.1415
160 17760400 1016.719375 1013.8236 1016.7194 4.3418 -0.1414 1012.2362 NA -0.1414
161 17760500 1015.4590625 1013.8237 1015.4591 1.1423 -0.1413 1014.1755 NA -0.1413
162 17760600 1013.6746875 1013.8238 1013.6747 -2.1258 -0.1412 1015.6593 NA -0.1412
163 17760700 1015.518125 1013.8239 1015.5181 -0.0763 -0.1411 1015.4534 NA -0.1411
164 17760800 1014.68984375 1013.824 1014.6898 -2.3612 -0.141 1016.9101 NA -0.141
165 17760900 1016.45203125 1013.8241 1016.452 -2.3088 -0.1409 1018.62 NA -0.1409
166 17761000 1020.781875 1013.8242 1020.7819 5.5624 -0.1408 1015.0787 NA -0.1408
167 17761100 1014.0184375 1013.8243 1014.0184 1.8972 -0.1407 1011.9806 NA -0.1407
168 17761200 1014.0540625 1013.8244 1014.0541 2.8598 -0.1405 1011.0537 NA -0.1405
169 17770100 1011.3828125 1013.8245 1011.3828 0.0936 -0.1404 1011.1487 NA -0.1404
170 17770200 1009.345234375 1013.8246 1009.3452 -2.4339 -0.1403 1011.6388 NA -0.1403
171 17770300 1007.981484375 1013.8247 1007.9815 -4.0935 -0.1402 1011.9347 NA -0.1402
172 17770400 1015.910625 1013.8248 1015.9106 3.533 -0.1401 1012.2375 NA -0.1401
173 17770500 1009.015078125 1013.825 1009.0151 -5.3017 -0.14 1014.1768 NA -0.14
174 17770600 1014.981640625 1013.8251 1014.9816 -0.8189 -0.1399 1015.6606 NA -0.1399
175 17770700 1013.45703125 1013.8252 1013.457 -2.1374 -0.1398 1015.4547 NA -0.1398
176 17770800 1019.50453125 1013.8253 1019.5045 2.4535 -0.1397 1016.9114 NA -0.1397
177 17770900 1022.97171875 1013.8254 1022.9717 4.2109 -0.1396 1018.6212 NA -0.1396
178 17771000 1014.085 1013.8255 1014.085 -1.1345 -0.1395 1015.08 NA -0.1395
179 17771100 1014.77453125 1013.8256 1014.7745 2.6533 -0.1394 1011.9819 NA -0.1394
180 17771200 1009.618515625 1013.8257 1009.6185 -1.5758 -0.1393 1011.055 NA -0.1393
181 17780100 1008.49921875 1013.8258 1008.4992 -2.79 -0.1391 1011.15 NA -0.1391
182 17780200 1010.57890625 1013.8259 1010.5789 -1.2002 -0.139 1011.6401 NA -0.139
183 17780300 1007.9259375 1013.826 1007.9259 -4.149 -0.1389 1011.936 NA -0.1389
184 17780400 1008.278125 1013.8261 1008.2781 -4.0995 -0.1388 1012.2388 NA -0.1388
185 17780500 1013.713046875 1013.8262 1013.713 -0.6037 -0.1387 1014.1781 NA -0.1387
186 17780600 1018.5884375 1013.8263 1018.5884 2.7879 -0.1386 1015.6619 NA -0.1386
187 17780700 1015.96734375 1013.8265 1015.9673 0.3729 -0.1385 1015.456 NA -0.1385
188 17780800 1022.471875 1013.8266 1022.4719 5.4208 -0.1384 1016.9127 NA -0.1384
189 17780900 1018.831484375 1013.8267 1018.8315 0.0707 -0.1383 1018.6225 NA -0.1383
190 17781000 1007.6253125 1013.8268 1007.6253 -7.5942 -0.1382 1015.0813 NA -0.1382
191 17781100 1009.15171875 1013.8269 1009.1517 -2.9695 -0.1381 1011.9832 NA -0.1381
192 17781200 1011.6628125 1013.827 1011.6628 0.4685 -0.138 1011.0563 NA -0.138
193 17790100 1025.273125 1013.8271 1025.2731 13.9839 -0.1379 1011.1513 NA -0.1379
194 17790200 1024.98140625 1013.8272 1024.9814 13.2023 -0.1378 1011.6414 NA -0.1378
195 17790300 1022.628046875 1013.8273 1022.628 10.5531 -0.1376 1011.9373 NA -0.1376
196 17790400 1014.69140625 1013.8274 1014.6914 2.3138 -0.1375 1012.2401 NA -0.1375
197 17790500 1013.837421875 1013.8275 1013.8374 -0.4794 -0.1374 1014.1794 NA -0.1374
198 17790600 1014.8028125 1013.8276 1014.8028 -0.9977 -0.1373 1015.6632 NA -0.1373
199 17790700 1014.288984375 1013.8277 1014.289 -1.3055 -0.1372 1015.4573 NA -0.1372
200 17790800 1021.622265625 1013.8279 1021.6223 4.5712 -0.1371 1016.914 NA -0.1371
201 17790900 1017.29015625 1013.828 1017.2902 -1.4707 -0.137 1018.6238 NA -0.137
202 17791000 1019.6465625 1013.8281 1019.6466 4.4271 -0.1369 1015.0826 NA -0.1369
203 17791100 1004.965 1013.8282 1004.965 -7.1562 -0.1368 1011.9844 NA -0.1368
204 17791200 1004.772734375 1013.8283 1004.7727 -6.4216 -0.1367 1011.0576 NA -0.1367
205 17800100 1009.768359375 1013.8284 1009.7684 -1.5208 -0.1366 1011.1526 NA -0.1366
206 17800200 1012.818515625 1013.8285 1012.8185 1.0394 -0.1365 1011.6427 NA -0.1365
207 17800300 1012.6771875 1013.8286 1012.6772 0.6022 -0.1364 1011.9386 NA -0.1364
