Date,Aarau,Bern,Delemont,Karlsruhe,London,Padova,Paris,Rovereto,Schaffhausen,Schloss Marschlins,St. Petersburg,Valencia,Vevey,Zitenice,Zurich
,,,,,,,,,977.8,,,,,,
1766-01-01,,,,,,1028.6,,,,,,,,,
1766-01-02,,,,,,1018.1,,,,,,,,,
1766-01-03,,,,,,1011.6,,,,,,,,,
1766-01-04,,,,,,1014.8,,,,,,,,,
1766-01-05,,,,,,1015.3,,,,,,,,,
1766-01-06,,,,,,1014.6,,,,,,,,,
1766-01-07,,,,,,1019.3,,,,,,,,,
1766-01-08,,,,,,1017.4,,,,,,,,,
1766-01-09,,,,,,1015.3,,,,,,,,,
1766-01-10,,,,,,1014.8,,,,,,,,,
1766-01-11,,,,,,1018.5,,,,,,,,,
1766-01-12,,,,,,1027.0,,,,,,,,,
1766-01-13,,,,,,1028.1,,,,,,,,,
1766-01-14,,,,,,1031.6,,,,,,,,,
1766-01-15,,,,,,1030.7,,,,,,,,,
1766-01-16,,,,,,1032.1,,,,,,,,,
1766-01-17,,,,,,1029.5,,,,,,,,,
1766-01-18,,,,,,1025.7,,,,,,,,,
1766-01-19,,,,,,1025.0,,,,,,,,,
1766-01-20,,,,,,1026.8,,,,,,,,,
1766-01-21,,,,,,1026.9,,,,,,,,,
1766-01-22,,,,,,1033.3,,,,,,,,,
1766-01-23,,,,,,1026.0,,,,,,,,,
1766-01-24,,,,,,1024.4,,,,,,,,,
1766-01-25,,,,,,1023.9,,,,,,,,,
1766-01-26,,,,,,1028.5,,,,,,,,,
1766-01-27,,,,,,1026.0,,,,,,,,,
1766-01-28,,,,,,1029.2,,,,,,,,,
1766-01-29,,,,,,1033.6,,,,,,,,,
1766-01-30,,,,,,1032.8,,,,,,,,,
1766-01-31,,,,,,1032.2,,,,,,,,,
1766-02-01,,,,,,1028.5,,,,,,,,,
1766-02-02,,,,,,1019.9,,,,,,,,,
1766-02-03,,,,,,1013.0,,,,,,,,,
1766-02-04,,,,,,1005.0,,,,,,,,,
1766-02-05,,,,,,997.7,,,,,,,,,
1766-02-06,,,,,,996.7,,,,,,,,,
1766-02-07,,,,,,999.4,,,,,,,,,
1766-02-08,,,,,,1006.2,,,,,,,,,
1766-02-09,,,,,,1009.9,,,,,,,,,
1766-02-10,,,,,,1016.9,,,,,,,,,
1766-02-11,,,,,,1023.5,,,,,,,,,
1766-02-12,,,,,,1028.7,,,,,,,,,
1766-02-13,,,,,,1030.8,,,,,,,,,
1766-02-14,,,,,,1028.1,,,,,,,,,
1766-02-15,,,,,,1021.3,,,,,,,,,
1766-02-16,,,,,,1019.7,,,,,,,,,
1766-02-17,,,,,,1019.7,,,,,,,,,
1766-02-18,,,,,,1017.3,,,,,,,,,
1766-02-19,,,,,,1019.6,,,,,,,,,
1766-02-20,,,,,,1025.6,,,,,,,,,
1766-02-21,,,,,,1025.1,,,,,,,,,
1766-02-22,,,,,,1028.5,,,,,,,,,
1766-02-23,,,,,,1026.6,,,,,,,,,
1766-02-24,,,,,,1022.0,,,,,,,,,
1766-02-25,,,,,,1018.8,,,,,,,,,
1766-02-26,,,,,,1020.0,,,,,,,,,
1766-02-27,,,,,,1020.6,,,,,,,,,
1766-02-28,,,,,,1020.9,,,,,,,,,
1766-03-01,,,,,,1020.3,,,,,,,,,
1766-03-02,,,,,,1016.5,,,,,,,,,
1766-03-03,,,,,,1006.8,,,,,,,,,
1766-03-04,,,,,,1006.7,,,,,,,,,
1766-03-05,,,,,,1015.4,,,,,,,,,
1766-03-06,,,,,,1021.5,,,,,,,,,
1766-03-07,,,,,,1021.1,,,,,,,,,
1766-03-08,,,,,,1025.4,,,,,,,,,
1766-03-09,,,,,,1025.2,,,,,,,,,
1766-03-10,,,,,,1024.9,,,,,,,,,
1766-03-11,,,,,,1026.1,,,,,,,,,
1766-03-12,,,,,,1020.6,,,,,,,,,
1766-03-13,,,,,,1023.1,,,,,,,,,
1766-03-14,,,,,,1024.0,,,,,,,,,
1766-03-15,,,,,,1023.1,,,,,,,,,
1766-03-16,,,,,,1020.6,,,,,,,,,
1766-03-17,,,,,,1019.1,,,,,,,,,
1766-03-18,,,,,,1015.2,,,,,,,,,
1766-03-19,,,,,,1011.4,,,,,,,,,
1766-03-20,,,,,,1015.8,,,,,,,,,
1766-03-21,,,,,,1016.5,,,,,,,,,
1766-03-22,,,,,,1013.2,,,,,,,,,
1766-03-23,,,,,,1000.0,,,,,,,,,
1766-03-24,,,,,,998.5,,,,,,,,,
1766-03-25,,,,,,1006.7,,,,,,,,,
1766-03-26,,,,,,1011.2,,,,,,,,,
1766-03-27,,,,,,1001.0,,,,,,,,,
1766-03-28,,,,,,1000.5,,,,,,,,,
1766-03-29,,,,,,1011.5,,,,,,,,,
1766-03-30,,,,,,1014.8,,,,,,,,,
1766-03-31,,,,,,1017.2,,,,,,,,,
1766-04-01,,,,,,1018.3,,,,,,,,,
1766-04-02,,,,,,1017.1,,,,,,,,,
1766-04-03,,,,,,1011.4,,,,,,,,,
1766-04-04,,,,,,1009.9,,,,,,,,,
1766-04-05,,,,,,1015.0,,,,,,,,,
1766-04-06,,,,,,1023.4,,,,,,,,,
1766-04-07,,,,,,1021.4,,,,,,,,,
1766-04-08,,,,,,1011.6,,,,,,,,,
1766-04-09,,,,,,1014.4,,,,,,,,,
1766-04-10,,,,,,1018.7,,,,,,,,,
1766-04-11,,,,,,1018.5,,,,,,,,,
1766-04-12,,,,,,1016.9,,,,,,,,,
1766-04-13,,,,,,1014.3,,,,,,,,,
1766-04-14,,,,,,1013.1,,,,,,,,,
1766-04-15,,,,,,1012.7,,,,,,,,,
1766-04-16,,,,,,1011.2,,,,,,,,,
1766-04-17,,,,,,1009.9,,,,,,,,,
1766-04-18,,,,,,1009.8,,,,,,,,,
1766-04-19,,,,,,1009.6,,,,,,,,,
1766-04-20,,,,,,1009.4,,,,,,,,,
1766-04-21,,,,,,1007.8,,,,,,,,,
1766-04-22,,,,,,1010.7,,,,,,,,,
1766-04-23,,,,,,1009.8,,,,,,,,,
1766-04-24,,,,,,1009.3,,,,,,,,,
1766-04-25,,,,,,1011.9,,,,,,,,,
1766-04-26,,,,,,1011.6,,,,,,,,,
1766-04-27,,,,,,1010.9,,,,,,,,,
1766-04-28,,,,,,1008.0,,,,,,,,,
1766-04-29,,,,,,1010.5,,,,,,,,,
1766-04-30,,,,,,1013.4,,,,,,,,,
1766-05-01,,,,,,1008.6,,,,,,,,,
1766-05-02,,,,,,1011.5,,,,,,,,,
1766-05-03,,,,,,1012.6,,,,,,,,,
1766-05-04,,,,,,1011.8,,,,,,,,,
1766-05-05,,,,,,1013.8,,,,,,,,,
1766-05-06,,,,,,1019.8,,,,,,,,,
1766-05-07,,,,,,1022.5,,,,,,,,,
1766-05-08,,,,,,1016.5,,,,,,,,,
1766-05-09,,,,,,1014.4,,,,,,,,,
1766-05-10,,,,,,1007.4,,,,,,,,,
1766-05-11,,,,,,1004.4,,,,,,,,,
1766-05-12,,,,,,1007.4,,,,,,,,,
1766-05-13,,,,,,1001.6,,,,,,,,,
1766-05-14,,,,,,1010.7,,,,,,,,,
1766-05-15,,,,,,1016.9,,,,,,,,,
1766-05-16,,,,,,1022.8,,,,,,,,,
1766-05-17,,,,,,1019.9,,,,,,,,,
1766-05-18,,,,,,1016.6,,,,,,,,,
1766-05-19,,,,,,1010.8,,,,,,,,,
1766-05-20,,,,,,1013.7,,,,,,,,,
1766-05-21,,,,,,1016.6,,,,,,,,,
1766-05-22,,,,,,1016.6,,,,,,,,,
1766-05-23,,,,,,1016.5,,,,,,,,,
1766-05-24,,,,,,1014.3,,,,,,,,,
1766-05-25,,,,,,1010.3,,,,,,,,,
1766-05-26,,,,,,1007.5,,,,,,,,,
1766-05-27,,,,,,1010.3,,,,,,,,,
1766-05-28,,,,,,1007.2,,,,,,,,,
1766-05-29,,,,,,1005.8,,,,,,,,,
1766-05-30,,,,,,1004.4,,,,,,,,,
1766-05-31,,,,,,1004.5,,,,,,,,,
1766-06-01,,,,,,1004.8,,,,,,,,,
1766-06-02,,,,,,1007.6,,,,,,,,,
1766-06-03,,,,,,1010.5,,,,,,,,,
1766-06-04,,,,,,1013.1,,,,,,,,,
1766-06-05,,,,,,1012.8,,,,,,,,,
1766-06-06,,,,,,1009.6,,,,,,,,,
1766-06-07,,,,,,1009.7,,,,,,,,,
1766-06-08,,,,,,1010.5,,,,,,,,,
1766-06-09,,,,,,1013.4,,,,,,,,,
1766-06-10,,,,,,1015.6,,,,,,,,,
1766-06-11,,,,,,1010.4,,,,,,,,,
1766-06-12,,,,,,1009.6,,,,,,,,,
1766-06-13,,,,,,1012.0,,,,,,,,,
1766-06-14,,,,,,1017.3,,,,,,,,,
1766-06-15,,,,,,1012.8,,,,,,,,,
1766-06-16,,,,,,1015.8,,,,,,,,,
1766-06-17,,,,,,1014.3,,,,,,,,,
1766-06-18,,,,,,1014.0,,,,,,,,,
1766-06-19,,,,,,1012.5,,,,,,,,,
1766-06-20,,,,,,1012.5,,,,,,,,,
1766-06-21,,,,,,1012.5,,,,,,,,,
1766-06-22,,,,,,1018.5,,,,,,,,,
1766-06-23,,,,,,1017.8,,,,,,,,,
1766-06-24,,,,,,1017.0,,,,,,,,,
1766-06-25,,,,,,1012.6,,,,,,,,,
1766-06-26,,,,,,1012.7,,,,,,,,,
1766-06-27,,,,,,1016.2,,,,,,,,,
1766-06-28,,,,,,1012.6,,,,,,,,,
1766-06-29,,,,,,1012.6,,,,,,,,,
1766-06-30,,,,,,1006.5,,,,,,,,,
1766-07-01,,,,,,1008.1,,,,,,,,,
1766-07-02,,,,,,1009.5,,,,,,,,,
1766-07-03,,,,,,1010.3,,,,,,,,,
1766-07-04,,,,,,1012.5,,,,,,,,,
1766-07-05,,,,,,1010.3,,,,,,,,,
1766-07-06,,,,,,1008.8,,,,,,,,,
1766-07-07,,,,,,1009.6,,,,,,,,,
1766-07-08,,,,,,1012.6,,,,,,,,,
1766-07-09,,,,,,1012.4,,,,,,,,,
1766-07-10,,,,,,1011.0,,,,,,,,,
1766-07-11,,,,,,1009.5,,,,,,,,,
1766-07-12,,,,,,1008.0,,,,,,,,,
1766-07-13,,,,,,1009.5,,,,,,,,,
1766-07-14,,,,,,1012.7,,,,,,,,,
1766-07-15,,,,,,1009.4,,,,,,,,,
1766-07-16,,,,,,1008.0,,,,,,,,,
1766-07-17,,,,,,1006.4,,,,,,,,,
1766-07-18,,,,,,1010.9,,,,,,,,,
1766-07-19,,,,,,1015.4,,,,,,,,,
1766-07-20,,,,,,1015.4,,,,,,,,,
1766-07-21,,,,,,1016.2,,,,,,,,,
1766-07-22,,,,,,1016.1,,,,,,,,,
1766-07-23,,,,,,1003.4,,,,,,,,,
1766-07-24,,,,,,1009.1,,,,,,,,,
1766-07-25,,,,,,1015.5,,,,,,,,,
1766-07-26,,,,,,1015.4,,,,,,,,,
1766-07-27,,,,,,1011.0,,,,,,,,,
1766-07-28,,,,,,1015.4,,,,,,,,,
1766-07-29,,,,,,1015.4,,,,,,,,,
1766-07-30,,,,,,1015.4,,,,,,,,,
1766-07-31,,,,,,1015.8,,,,,,,,,
1766-08-01,,,,,,1014.3,,,,,,,,,
1766-08-02,,,,,,1008.9,,,,,,,,,
1766-08-03,,,,,,1011.9,,,,,,,,,
1766-08-04,,,,,,1013.3,,,,,,,,,
1766-08-05,,,,,,1016.4,,,,,,,,,
1766-08-06,,,,,,1018.0,,,,,,,,,
1766-08-07,,,,,,1016.6,,,,,,,,,
1766-08-08,,,,,,1018.2,,,,,,,,,
1766-08-09,,,,,,1016.6,,,,,,,,,
1766-08-10,,,,,,1010.5,,,,,,,,,
1766-08-11,,,,,,1009.0,,,,,,,,,
1766-08-12,,,,,,1012.3,,,,,,,,,
1766-08-13,,,,,,1012.2,,,,,,,,,
1766-08-14,,,,,,1010.8,,,,,,,,,
1766-08-15,,,,,,1009.3,,,,,,,,,
1766-08-16,,,,,,1006.6,,,,,,,,,
1766-08-17,,,,,,1009.5,,,,,,,,,
1766-08-18,,,,,,1012.7,,,,,,,,,
1766-08-19,,,,,,1015.5,,,,,,,,,
1766-08-20,,,,,,1015.5,,,,,,,,,
1766-08-21,,,,,,1016.9,,,,,,,,,
1766-08-22,,,,,,1020.0,,,,,,,,,
1766-08-23,,,,,,1017.0,,,,,,,,,
1766-08-24,,,,,,1015.3,,,,,,,,,
1766-08-25,,,,,,1015.3,,,,,,,,,
1766-08-26,,,,,,1015.4,,,,,,,,,
1766-08-27,,,,,,1018.5,,,,,,,,,
1766-08-28,,,,,,1018.4,,,,,,,,,
1766-08-29,,,,,,1018.5,,,,,,,,,
1766-08-30,,,,,,1018.2,,,,,,,,,
1766-08-31,,,,,,1015.3,,,,,,,,,
1766-09-01,,,,,,1016.7,,,,,,,,,
1766-09-02,,,,,,1019.0,,,,,,,,,
1766-09-03,,,,,,1015.2,,,,,,,,,
1766-09-04,,,,,,1018.1,,,,,,,,,
1766-09-05,,,,,,1016.6,,,,,,,,,
1766-09-06,,,,,,1015.2,,,,,,,,,
1766-09-07,,,,,,1014.5,,,,,,,,,
1766-09-08,,,,,,1015.3,,,,,,,,,
1766-09-09,,,,,,1012.2,,,,,,,,,
1766-09-10,,,,,,1020.1,,,,,,,,,
1766-09-11,,,,,,1021.9,,,,,,,,,
1766-09-12,,,,,,1020.1,,,,,,,,,
1766-09-13,,,,,,1016.9,,,,,,,,,
1766-09-14,,,,,,1015.9,,,,,,,,,
1766-09-15,,,,,,1018.7,,,,,,,,,
1766-09-16,,,,,,1027.6,,,,,,,,,
1766-09-17,,,,,,1028.3,,,,,,,,,
1766-09-18,,,,,,1028.1,,,,,,,,,
1766-09-19,,,,,,1025.1,,,,,,,,,
1766-09-20,,,,,,1021.8,,,,,,,,,
1766-09-21,,,,,,1021.8,,,,,,,,,
1766-09-22,,,,,,1024.6,,,,,,,,,
1766-09-23,,,,,,1024.6,,,,,,,,,
1766-09-24,,,,,,1021.6,,,,,,,,,
1766-09-25,,,,,,1018.6,,,,,,,,,
1766-09-26,,,,,,1015.6,,,,,,,,,
1766-09-27,,,,,,1015.4,,,,,,,,,
1766-09-28,,,,,,1023.7,,,,,,,,,
1766-09-29,,,,,,1024.0,,,,,,,,,
1766-09-30,,,,,,1023.7,,,,,,,,,
1766-10-01,,,,,,1011.0,,,,,,,,,
1766-10-02,,,,,,1014.7,,,,,,,,,
1766-10-03,,,,,,1020.0,,,,,,,,,
1766-10-04,,,,,,1020.1,,,,,,,,,
1766-10-05,,,,,,1012.5,,,,,,,,,
1766-10-06,,,,,,1006.4,,,,,,,,,
1766-10-07,,,,,,1010.5,,,,,,,,,
1766-10-08,,,,,,1001.5,,,,,,,,,
1766-10-09,,,,,,1010.5,,,,,,,,,
1766-10-10,,,,,,1007.5,,,,,,,,,
1766-10-11,,,,,,1007.5,,,,,,,,,
1766-10-12,,,,,,1019.9,,,,,,,,,
1766-10-13,,,,,,1030.9,,,,,,,,,
1766-10-14,,,,,,1026.4,,,,,,,,,
1766-10-15,,,,,,1023.4,,,,,,,,,
1766-10-16,,,,,,1020.2,,,,,,,,,
1766-10-17,,,,,,1021.4,,,,,,,,,
1766-10-18,,,,,,1032.6,,,,,,,,,
1766-10-19,,,,,,1032.6,,,,,,,,,
1766-10-20,,,,,,1028.5,,,,,,,,,
1766-10-21,,,,,,1023.8,,,,,,,,,
1766-10-22,,,,,,1020.6,,,,,,,,,
1766-10-23,,,,,,1017.6,,,,,,,,,
1766-10-24,,,,,,1017.6,,,,,,,,,
1766-10-25,,,,,,1020.6,,,,,,,,,
1766-10-26,,,,,,1023.6,,,,,,,,,
1766-10-27,,,,,,1022.2,,,,,,,,,
1766-10-28,,,,,,1017.8,,,,,,,,,
1766-10-29,,,,,,1020.8,,,,,,,,,
1766-10-30,,,,,,1017.6,,,,,,,,,
1766-10-31,,,,,,1008.6,,,,,,,,,
1766-11-01,,,,,,1008.6,,,,,,,,,
1766-11-02,,,,,,1017.5,,,,,,,,,
1766-11-03,,,,,,1018.8,,,,,,,,,
1766-11-04,,,,,,1021.8,,,,,,,,,
1766-11-05,,,,,,1021.8,,,,,,,,,
1766-11-06,,,,,,1023.3,,,,,,,,,
1766-11-07,,,,,,1011.8,,,,,,,,,
1766-11-08,,,,,,1019.1,,,,,,,,,
1766-11-09,,,,,,1026.6,,,,,,,,,
1766-11-10,,,,,,1023.3,,,,,,,,,
1766-11-11,,,,,,1023.6,,,,,,,,,
1766-11-12,,,,,,1020.6,,,,,,,,,
1766-11-13,,,,,,1017.6,,,,,,,,,
1766-11-14,,,,,,1011.5,,,,,,,,,
1766-11-15,,,,,,1017.5,,,,,,,,,
1766-11-16,,,,,,1020.5,,,,,,,,,
1766-11-17,,,,,,1021.9,,,,,,,,,
1766-11-18,,,,,,1019.7,,,,,,,,,
1766-11-19,,,,,,1013.6,,,,,,,,,
1766-11-20,,,,,,1011.8,,,,,,,,,
1766-11-21,,,,,,1011.8,,,,,,,,,
1766-11-22,,,,,,1011.8,,,,,,,,,
1766-11-23,,,,,,1020.5,,,,,,,,,
1766-11-24,,,,,,1023.5,,,,,,,,,
1766-11-25,,,,,,1026.8,,,,,,,,,
1766-11-26,,,,,,1017.7,,,,,,,,,
1766-11-27,,,,,,1011.7,,,,,,,,,
1766-11-28,,,,,,1017.9,,,,,,,,,
1766-11-29,,,,,,1030.6,,,,,,,,,
1766-11-30,,,,,,1032.4,,,,,,,,,
1766-12-01,,,,,,1024.9,,,,,,,,,
1766-12-02,,,,,,1018.7,,,,,,,,,
1766-12-03,,,,,,1021.7,,,,,,,,,
1766-12-04,,,,,,1018.9,,,,,,,,,
1766-12-05,,,,,,1022.0,,,,,,,,,
1766-12-06,,,,,,1019.9,,,,,,,,,
1766-12-07,,,,,,1025.2,,,,,,,,,
1766-12-08,,,,,,1022.2,,,,,,,,,
1766-12-09,,,,,,1022.5,,,,,,,,,
1766-12-10,,,,,,1025.4,,,,,,,,,
1766-12-11,,,,,,1019.5,,,,,,,,,
1766-12-12,,,,,,1018.4,,,,,,,,,
1766-12-13,,,,,,1016.3,,,,,,,,,
1766-12-14,,,,,,1017.7,,,,,,,,,
1766-12-15,,,,,,1013.2,,,,,,,,,
1766-12-16,,,,,,1004.1,,,,,,,,,
1766-12-17,,,,,,1004.0,,,,,,,,,
1766-12-18,,,,,,1009.0,,,,,,,,,
1766-12-19,,,,,,996.8,,,,,,,,,
1766-12-20,,,,,,1005.6,,,,,,,,,
1766-12-21,,,,,,998.5,,,,,,,,,
1766-12-22,,,,,,998.5,,,,,,,,,
1766-12-23,,,,,,1001.4,,,,,,,,,
1766-12-24,,,,,,1010.1,,,,,,,,,
1766-12-25,,,,,,1012.8,,,,,,,,,
1766-12-26,,,,,,1019.2,,,,,,,,,
1766-12-27,,,,,,1027.0,,,,,,,,,
1766-12-28,,,,,,1028.7,,,,,,,,,
1766-12-29,,,,,,1025.8,,,,,,,,,
1766-12-30,,,,,,1025.9,,,,,,,,,
1766-12-31,,,,,,1014.0,,,,,,,,,
1767-01-01,,,,,,1014.0,,,,,,,,,
1767-01-02,,,,,,999.0,,,,,,,,,
1767-01-03,,,,,,996.0,,,,,,,,,
1767-01-04,,,,,,1001.8,,,,,,,,,
1767-01-05,,,,,,1009.6,,,,,,,,,
1767-01-06,,,,,,1011.4,,,,,,,,,
1767-01-07,,,,,,1002.6,,,,,,,,,
1767-01-08,,,,,,1004.8,,,,,,,,,
1767-01-09,,,,,,1011.6,,,,,,,,,
1767-01-10,,,,,,1007.8,,,,,,,,,
1767-01-11,,,,,,1004.8,,,,,,,,,
1767-01-12,,,,,,1012.3,,,,,,,,,
1767-01-13,,,,,,1015.0,,,,,,,,,
1767-01-14,,,,,,1005.0,,,,,,,,,
1767-01-15,,,,,,1013.9,,,,,,,,,
1767-01-16,,,,,,1010.7,,,,,,,,,
1767-01-17,,,,,,1013.6,,,,,,,,,
1767-01-18,,,,,,1006.9,,,,,,,,,
1767-01-19,,,,,,1004.6,,,,,,,,,
1767-01-20,,,,,,1008.1,,,,,,,,,
1767-01-21,,,,,,1016.8,,,,,,,,,
1767-01-22,,,,,,1023.6,,,,,,,,,
1767-01-23,,,,,,1017.6,,,,,,,,,
1767-01-24,,,,,,1017.1,,,,,,,,,
1767-01-25,,,,,,1021.6,,,,,,,,,
1767-01-26,,,,,,1024.5,,,,,,,,,
1767-01-27,,,,,,1030.8,,,,,,,,,
1767-01-28,,,,,,1024.9,,,,,,,,,
1767-01-29,,,,,,1024.8,,,,,,,,,
1767-01-30,,,,,,1021.9,,,,,,,,,
1767-01-31,,,,,,1021.9,,,,,,,,,
1767-02-01,,,,,,1024.9,,,,,,,,,
1767-02-02,,,,,,1025.0,,,,,,,,,
1767-02-03,,,,,,1025.1,,,,,,,,,
1767-02-04,,,,,,1019.0,,,,,,,,,
1767-02-05,,,,,,1014.6,,,,,,,,,
1767-02-06,,,,,,1016.3,,,,,,,,,
1767-02-07,,,,,,1019.4,,,,,,,,,
1767-02-08,,,,,,1010.1,,,,,,,,,
1767-02-09,,,,,,1007.2,,,,,,,,,
1767-02-10,,,,,,1010.2,,,,,,,,,
1767-02-11,,,,,,1015.3,,,,,,,,,
1767-02-12,,,,,,1016.2,,,,,,,,,
1767-02-13,,,,,,1016.1,,,,,,,,,
1767-02-14,,,,,,1019.1,,,,,,,,,
1767-02-15,,,,,,1023.6,,,,,,,,,
1767-02-16,,,,,,1020.5,,,,,,,,,
1767-02-17,,,,,,1024.9,,,,,,,,,
1767-02-18,,,,,,1027.8,,,,,,,,,
1767-02-19,,,,,,1026.1,,,,,,,,,
1767-02-20,,,,,,1021.4,,,,,,,,,
1767-02-21,,,,,,1019.5,,,,,,,,,
1767-02-22,,,,,,1020.1,,,,,,,,,
1767-02-23,,,,,,1019.5,,,,,,,,,
1767-02-24,,,,,,1018.6,,,,,,,,,
1767-02-25,,,,,,1026.8,,,,,,,,,
1767-02-26,,,,,,1017.6,,,,,,,,,
1767-02-27,,,,,,1014.8,,,,,,,,,
1767-02-28,,,,,,1008.8,,,,,,,,,
1767-03-01,,,,,,1011.8,,,,,,,,,
1767-03-02,,,,,,1020.7,,,,,,,,,
1767-03-03,,,,,,1020.8,,,,,,,,,
1767-03-04,,,,,,1008.7,,,,,,,,,
1767-03-05,,,,,,1012.9,,,,,,,,,
1767-03-06,,,,,,1023.6,,,,,,,,,
1767-03-07,,,,,,1022.2,,,,,,,,,
1767-03-08,,,,,,1010.0,,,,,,,,,
1767-03-09,,,,,,1010.1,,,,,,,,,
1767-03-10,,,,,,1022.0,,,,,,,,,
1767-03-11,,,,,,1019.0,,,,,,,,,
1767-03-12,,,,,,1011.6,,,,,,,,,
1767-03-13,,,,,,1006.9,,,,,,,,,
1767-03-14,,,,,,1009.9,,,,,,,,,
1767-03-15,,,,,,1004.2,,,,,,,,,
1767-03-16,,,,,,1000.9,,,,,,,,,
1767-03-17,,,,,,1016.1,,,,,,,,,
1767-03-18,,,,,,1005.7,,,,,,,,,
1767-03-19,,,,,,1010.0,,,,,,,,,
1767-03-20,,,,,,1011.4,,,,,,,,,
1767-03-21,,,,,,1006.7,,,,,,,,,
1767-03-22,,,,,,1006.7,,,,,,,,,
1767-03-23,,,,,,1003.0,,,,,,,,,
1767-03-24,,,,,,1006.7,,,,,,,,,
1767-03-25,,,,,,1003.7,,,,,,,,,
1767-03-26,,,,,,1009.7,,,,,,,,,
1767-03-27,,,,,,1006.9,,,,,,,,,
1767-03-28,,,,,,1006.7,,,,,,,,,
1767-03-29,,,,,,1014.1,,,,,,,,,
1767-03-30,,,,,,1015.4,,,,,,,,,
1767-03-31,,,,,,1019.3,,,,,,,,,
1767-04-01,,,,,,1017.6,,,,,,,,,
1767-04-02,,,,,,1015.9,,,,,,,,,
1767-04-03,,,,,,1020.6,,,,,,,,,
1767-04-04,,,,,,1021.4,,,,,,,,,
1767-04-05,,,,,,1017.7,,,,,,,,,
1767-04-06,,,,,,1012.4,,,,,,,,,
1767-04-07,,,,,,1015.4,,,,,,,,,
1767-04-08,,,,,,1017.0,,,,,,,,,
1767-04-09,,,,,,1018.4,,,,,,,,,
1767-04-10,,,,,,1018.4,,,,,,,,,
1767-04-11,,,,,,1015.4,,,,,,,,,
1767-04-12,,,,,,1017.8,,,,,,,,,
1767-04-13,,,,,,1014.6,,,,,,,,,
1767-04-14,,,,,,1008.5,,,,,,,,,
1767-04-15,,,,,,1008.6,,,,,,,,,
1767-04-16,,,,,,1002.6,,,,,,,,,
1767-04-17,,,,,,1000.4,,,,,,,,,
1767-04-18,,,,,,996.0,,,,,,,,,
1767-04-19,,,,,,997.9,,,,,,,,,
1767-04-20,,,,,,1005.4,,,,,,,,,
1767-04-21,,,,,,1012.6,,,,,,,,,
1767-04-22,,,,,,1018.4,,,,,,,,,
1767-04-23,,,,,,1012.4,,,,,,,,,
1767-04-24,,,,,,1008.8,,,,,,,,,
1767-04-25,,,,,,1011.6,,,,,,,,,
1767-04-26,,,,,,1014.4,,,,,,,,,
1767-04-27,,,,,,1008.4,,,,,,,,,
1767-04-28,,,,,,1009.9,,,,,,,,,
1767-04-29,,,,,,1018.6,,,,,,,,,
1767-04-30,,,,,,1024.6,,,,,,,,,
1767-05-01,,,,,,1020.4,,,,,,,,,
1767-05-02,,,,,,1018.4,,,,,,,,,
1767-05-03,,,,,,1007.9,,,,,,,,,
1767-05-04,,,,,,1014.4,,,,,,,,,
1767-05-05,,,,,,1009.7,,,,,,,,,
1767-05-06,,,,,,1005.2,,,,,,,,,
1767-05-07,,,,,,1018.9,,,,,,,,,
1767-05-08,,,,,,1021.9,,,,,,,,,
1767-05-09,,,,,,1020.1,,,,,,,,,
1767-05-10,,,,,,1017.1,,,,,,,,,
1767-05-11,,,,,,1018.4,,,,,,,,,
1767-05-12,,,,,,1018.4,,,,,,,,,
1767-05-13,,,,,,1016.7,,,,,,,,,
1767-05-14,,,,,,1016.2,,,,,,,,,
1767-05-15,,,,,,1013.2,,,,,,,,,
1767-05-16,,,,,,1012.4,,,,,,,,,
1767-05-17,,,,,,1010.9,,,,,,,,,
1767-05-18,,,,,,1013.7,,,,,,,,,
1767-05-19,,,,,,1011.7,,,,,,,,,
1767-05-20,,,,,,1013.0,,,,,,,,,
1767-05-21,,,,,,1013.7,,,,,,,,,
1767-05-22,,,,,,1013.5,,,,,,,,,
1767-05-23,,,,,,1011.2,,,,,,,,,
1767-05-24,,,,,,1009.2,,,,,,,,,
1767-05-25,,,,,,1004.2,,,,,,,,,
1767-05-26,,,,,,1010.0,,,,,,,,,
1767-05-27,,,,,,1006.7,,,,,,,,,
1767-05-28,,,,,,1003.8,,,,,,,,,
1767-05-29,,,,,,1007.8,,,,,,,,,
1767-05-30,,,,,,1011.6,,,,,,,,,
1767-05-31,,,,,,1017.1,,,,,,,,,
1767-06-01,,,,,,1013.7,,,,,,,,,
1767-06-02,,,,,,1011.4,,,,,,,,,
1767-06-03,,,,,,1010.2,,,,,,,,,
1767-06-04,,,,,,1011.0,,,,,,,,,
1767-06-05,,,,,,1014.1,,,,,,,,,
1767-06-06,,,,,,1019.9,,,,,,,,,
1767-06-07,,,,,,1019.0,,,,,,,,,
1767-06-08,,,,,,1017.2,,,,,,,,,
1767-06-09,,,,,,1015.5,,,,,,,,,
1767-06-10,,,,,,1010.2,,,,,,,,,
1767-06-11,,,,,,1010.7,,,,,,,,,
1767-06-12,,,,,,1012.2,,,,,,,,,
1767-06-13,,,,,,1006.7,,,,,,,,,
1767-06-14,,,,,,1003.5,,,,,,,,,
1767-06-15,,,,,,1000.0,,,,,,,,,
1767-06-16,,,,,,1003.5,,,,,,,,,
1767-06-17,,,,,,1010.0,,,,,,,,,
1767-06-18,,,,,,1014.0,,,,,,,,,
