station_source,variable,folder,start,end,span_days,span_years,covered_days,n_files,n_blocks,max_gap_days,blocks,file_list
ECA&D_Godegard,ta,Godegard,1878-08-17,1988-02-29,40008,109.54,40008,1,1,0,1878-08-17..1988-02-29,/scratch3/PALAEO-RA/daily_data/final/Godegard/ECA&D_Godegard_18780817-19880229_ta_daily_qc.tsv
ECA&D_Gospic,ta,Gospic,1872-10-06,2021-12-31,54508,149.24,54508,1,1,0,1872-10-06..2021-12-31,/scratch3/PALAEO-RA/daily_data/final/Gospic/ECA&D_Gospic_18721006-20211231_ta_daily.tsv
ECA&D_Halle,ta,Halle,1851-01-01,1966-12-31,42368,116.00,42368,1,1,0,1851-01-01..1966-12-31,/scratch3/PALAEO-RA/daily_data/final/Halle/ECA&D_Halle_18510101-19661231_ta_daily.tsv
ECA&D_Haparanda,ta,Haparanda,1859-07-16,2012-12-31,56052,153.47,56052,1,1,0,1859-07-16..2012-12-31,/scratch3/PALAEO-RA/daily_data/final/Haparanda/ECA&D_Haparanda_18590716-20121231_ta_daily.tsv
ECA&D_Harnosand,ta,Hernosand,1858-11-01,2024-12-31,60692,166.17,60692,1,1,0,1858-11-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Hernosand/ECA&D_Harnosand_18581101-20241231_ta_daily.tsv
ECA&D_Hochobir,ta,Hochobir,1881-03-20,1944-06-30,23113,63.28,23113,1,1,0,1881-03-20..1944-06-30,/scratch3/PALAEO-RA/daily_data/final/Hochobir/ECA&D_Hochobir_18810320-19440630_ta_daily.tsv
ECA&D_Jelgava,ta,Jelgava,1889-12-01,2024-12-31,49339,135.09,49339,1,1,0,1889-12-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Jelgava/ECA&D_Jelgava_18891201-20241231_ta_daily.tsv
ECA&D_Jena,ta,Jena,1824-01-01,2024-12-31,73415,201.00,73415,1,1,0,1824-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Jena/ECA&D_Jena_18240101-20241231_ta_daily.tsv
ECA&D_Jokkmokk,ta,Jokkmokk,1860-11-01,2018-06-30,57585,157.66,57585,1,1,0,1860-11-01..2018-06-30,/scratch3/PALAEO-RA/daily_data/final/Jokkmokk/ECA&D_Jokkmokk_18601101-20180630_ta_daily.tsv
ECA&D_Karesuando,ta,Karesuando,1878-10-15,2012-08-31,48899,133.88,48899,1,1,0,1878-10-15..2012-08-31,/scratch3/PALAEO-RA/daily_data/final/Karesuando/ECA&D_Karesuando_18781015-20120831_ta_daily.tsv
ECA&D_Karlsruhe,ta,Karlsruhe,1876-01-01,2008-10-31,48517,132.84,48517,1,1,0,1876-01-01..2008-10-31,/scratch3/PALAEO-RA/daily_data/final/Karlsruhe/ECA&D_Karlsruhe_18760101-20081031_ta_daily.tsv
ECA&D_Karlstad,ta,Karlstad,1858-12-01,2008-09-30,54726,149.83,54726,1,1,0,1858-12-01..2008-09-30,/scratch3/PALAEO-RA/daily_data/final/Karlstad/ECA&D_Karlstad_18581201-20080930_ta_daily.tsv
ECA&D_Kislovodsk,ta,Kislovodsk,1886-01-01,2019-06-30,48758,133.49,48758,1,1,0,1886-01-01..2019-06-30,/scratch3/PALAEO-RA/daily_data/final/Kislovodsk/ECA&D_Kislovodsk_18860101-20190630_ta_daily.tsv
ECA&D_KonKolodez,ta,KonKolodez,1893-02-01,2019-06-30,46170,126.41,46170,1,1,0,1893-02-01..2019-06-30,/scratch3/PALAEO-RA/daily_data/final/KonKolodez/ECA&D_KonKolodez_18930201-20190630_ta_daily.tsv
ECA&D_Kursk,ta,Kursk,1891-01-01,2019-06-30,46932,128.50,46932,1,1,0,1891-01-01..2019-06-30,/scratch3/PALAEO-RA/daily_data/final/Kursk/ECA&D_Kursk_18910101-20190630_ta_daily.tsv
ECA&D_KvikkjokkArrenjarka,ta,KvikkjokkArrenjarka,1887-09-01,2013-03-31,45868,125.58,45868,1,1,0,1887-09-01..2013-03-31,/scratch3/PALAEO-RA/daily_data/final/KvikkjokkArrenjarka/ECA&D_KvikkjokkArrenjarka_18870901-20130331_ta_daily.tsv
ECA&D_Lund,ta,Lund,1784-01-21,2024-12-31,88004,240.95,88004,1,1,0,1784-01-21..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Lund/ECA&D_Lund_17840121-20241231_ta_daily.tsv
ECA&D_Nora,ta,Nora,1874-01-01,1917-03-31,15795,43.25,15795,1,1,0,1874-01-01..1917-03-31,/scratch3/PALAEO-RA/daily_data/final/Nora/ECA&D_Nora_18740101-19170331_ta_daily.tsv
ECA&D_Nuernberg,ta,Nuernberg,1879-01-01,2024-12-31,53326,146.00,53326,1,1,0,1879-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Nuernberg/ECA&D_Nuernberg_18790101-20241231_ta_daily.tsv
ECA&D_Osijek,ta,Osijek,1858-03-01,2021-12-31,59841,163.84,59841,1,1,0,1858-03-01..2021-12-31,/scratch3/PALAEO-RA/daily_data/final/Osijek/ECA&D_Osijek_18580301-20211231_ta_daily.tsv
ECA&D_Oxford_Radcliffe,ta,Oxford,1815-01-01,2024-12-31,76702,210.00,76702,1,1,0,1815-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Oxford/ECA&D_Oxford_Radcliffe_18150101-20241231_ta_daily.tsv
ECA&D_Pitea,ta,Pitea,1859-07-07,2024-12-31,60444,165.49,60444,1,1,0,1859-07-07..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Pitea/ECA&D_Pitea_18590707-20241231_ta_daily.tsv
ECA&D_Putbus,ta,Putbus,1853-07-01,2024-12-31,62641,171.51,62641,1,1,0,1853-07-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Putbus/ECA&D_Putbus_18530701-20241231_ta_daily.tsv
ECA&D_Sheffield,ta,Sheffield,1883-01-02,2024-12-31,51864,142.00,51864,1,1,0,1883-01-02..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Sheffield/ECA&D_Sheffield_18830102-20241231_ta_daily.tsv
ECA&D_Sochi,ta,Sochi,1874-10-13,2019-06-30,52856,144.71,52856,1,1,0,1874-10-13..2019-06-30,/scratch3/PALAEO-RA/daily_data/final/Sochi/ECA&D_Sochi_18741013-20190630_ta_daily.tsv
ECA&D_Sonnblick,ta,Sonnblick,1886-10-01,2024-03-31,50221,137.50,50221,1,1,0,1886-10-01..2024-03-31,/scratch3/PALAEO-RA/daily_data/final/Sonnblick/ECA&D_Sonnblick_18861001-20240331_ta_daily.tsv
ECA&D_Stensele,ta,Stensele,1860-05-01,2004-12-17,52826,144.63,52826,1,1,0,1860-05-01..2004-12-17,/scratch3/PALAEO-RA/daily_data/final/Stensele/ECA&D_Stensele_18600501-20041217_ta_daily.tsv
ECA&D_Stockholm,ta,Stockholm,1756-01-01,2024-03-31,97976,268.25,97976,1,1,0,1756-01-01..2024-03-31,/scratch3/PALAEO-RA/daily_data/final/Stockholm/ECA&D_Stockholm_17560101-20240331_ta_daily.tsv
ECA&D_Umea,ta,Umea,1858-11-01,1979-09-30,44163,120.91,44163,1,1,0,1858-11-01..1979-09-30,/scratch3/PALAEO-RA/daily_data/final/Umea/ECA&D_Umea_18581101-19790930_ta_daily.tsv
ECA&D_Vienna_HoheWarte,ta,Vienna,1855-02-01,2024-03-31,61786,169.16,61786,1,1,0,1855-02-01..2024-03-31,/scratch3/PALAEO-RA/daily_data/final/Vienna/ECA&D_Vienna_HoheWarte_18550201-20240331_ta_daily.tsv
ECA&D_Zagreb,ta,Zagreb,1861-12-01,2021-12-31,58470,160.09,58470,1,1,0,1861-12-01..2021-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagreb/ECA&D_Zagreb_18611201-20211231_ta_daily.tsv
EMOSSv2_Alange,dd,Alange,1882-06-24,1893-09-30,4117,11.27,3851,2,2,266,1882-06-24..1884-09-30; 1885-06-24..1893-09-30,/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18820624-18840930_dd_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18850624-18930930_dd_subdaily_qc.tsv
EMOSSv2_Alange,p,Alange,1866-07-01,1893-09-30,9954,27.25,4301,3,3,5014,1866-07-01..1866-09-30; 1868-07-01..1868-09-30; 1882-06-24..1893-09-30,/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18660701-18660930_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18680701-18680930_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18820624-18930930_p_subdaily_qc.tsv
EMOSSv2_Alange,rh,Alange,1866-07-01,1868-09-30,823,2.25,184,2,2,639,1866-07-01..1866-09-30; 1868-07-01..1868-09-30,/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18660701-18660930_rh_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18680701-18680930_rh_subdaily_qc.tsv
EMOSSv2_Alange,ta,Alange,1866-07-01,1893-09-30,9954,27.25,4392,4,4,3196,1866-07-01..1866-09-30; 1868-07-01..1868-09-30; 1877-07-02..1877-09-30; 1882-06-24..1893-09-30,/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18660701-18660930_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18680701-18680930_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18770702-18770930_ta_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18820624-18930930_ta_subdaily_qc.tsv
EMOSSv2_Badajoz,dd,Badajoz,1830-02-01,1889-07-09,21709,59.44,4441,2,2,17268,1830-02-01..1833-07-15; 1880-10-25..1889-07-09,/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18300201-18330715_dd_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18801025-18890709_dd_daily_qc.tsv
EMOSSv2_Badajoz,p,Badajoz,1830-02-01,1889-07-09,21709,59.44,4441,2,2,17268,1830-02-01..1833-07-15; 1880-10-25..1889-07-09,/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18300201-18330715_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18801025-18890709_p_daily_qc.tsv
EMOSSv2_Badajoz,ta,Badajoz,1830-02-01,1889-07-09,21709,59.44,4441,2,2,17268,1830-02-01..1833-07-15; 1880-10-25..1889-07-09,/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18300201-18330715_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18801025-18890709_ta_daily_qc.tsv
EMOSSv2_Baños-de-Montemayor,ta,BannosDeMontemayor,1883-06-01,1887-09-30,1583,4.33,1583,1,1,0,1883-06-01..1887-09-30,/scratch3/PALAEO-RA/daily_data/final/BannosDeMontemayor/EMOSSv2_Baños-de-Montemayor_18830601-18870930_ta_subdaily_qc.tsv
EMOSSv2_Cabeza-la-Vaca,Tn,CabezaLaVaca,1882-01-06,1883-12-31,725,1.98,725,1,1,0,1882-01-06..1883-12-31,/scratch3/PALAEO-RA/daily_data/final/CabezaLaVaca/EMOSSv2_Cabeza-la-Vaca_18820106-18831231_Tn_daily.tsv
EMOSSv2_Cabeza-la-Vaca,Tx,CabezaLaVaca,1882-01-06,1883-12-31,725,1.98,725,1,1,0,1882-01-06..1883-12-31,/scratch3/PALAEO-RA/daily_data/final/CabezaLaVaca/EMOSSv2_Cabeza-la-Vaca_18820106-18831231_Tx_daily.tsv
EMOSSv2_Cabeza-la-Vaca,dd,CabezaLaVaca,1882-01-06,1883-12-31,725,1.98,725,1,1,0,1882-01-06..1883-12-31,/scratch3/PALAEO-RA/daily_data/final/CabezaLaVaca/EMOSSv2_Cabeza-la-Vaca_18820106-18831231_dd_subdaily_qc.tsv
EMOSSv2_Cabeza-la-Vaca,p,CabezaLaVaca,1882-01-06,1883-12-31,725,1.98,725,1,1,0,1882-01-06..1883-12-31,/scratch3/PALAEO-RA/daily_data/final/CabezaLaVaca/EMOSSv2_Cabeza-la-Vaca_18820106-18831231_p_subdaily_qc.tsv
EMOSSv2_Cabeza-la-Vaca,rr,CabezaLaVaca,1882-01-06,1883-12-31,725,1.98,725,1,1,0,1882-01-06..1883-12-31,/scratch3/PALAEO-RA/daily_data/final/CabezaLaVaca/EMOSSv2_Cabeza-la-Vaca_18820106-18831231_rr_daily_qc.tsv
EMOSSv2_Caceres,dd,Caceres,1880-10-25,1889-07-09,3180,8.71,3180,1,1,0,1880-10-25..1889-07-09,/scratch3/PALAEO-RA/daily_data/final/Caceres/EMOSSv2_Caceres_18801025-18890709_dd_daily_qc.tsv
EMOSSv2_Caceres,p,Caceres,1880-10-25,1889-07-09,3180,8.71,3180,1,1,0,1880-10-25..1889-07-09,/scratch3/PALAEO-RA/daily_data/final/Caceres/EMOSSv2_Caceres_18801025-18890709_p_daily_qc.tsv
EMOSSv2_Caceres,ta,Caceres,1880-10-25,1889-07-09,3180,8.71,3180,1,1,0,1880-10-25..1889-07-09,/scratch3/PALAEO-RA/daily_data/final/Caceres/EMOSSv2_Caceres_18801025-18890709_ta_daily_qc.tsv
EMOSSv2_Cadiz,dd,Cadiz,1802-10-30,1830-12-29,10288,28.17,5662,2,2,4626,1802-10-30..1803-12-30; 1816-08-30..1830-12-29,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_18021030-18031230_dd_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_18160830-18301229_dd_subdaily_qc.tsv
EMOSSv2_Cadiz,p,Cadiz,1802-10-30,1830-12-29,10288,28.17,5662,2,2,4626,1802-10-30..1803-12-30; 1816-08-30..1830-12-29,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_18021030-18031230_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_18160830-18301229_p_subdaily_qc.tsv
EMOSSv2_Cadiz,ta,Cadiz,1786-01-01,1949-12-31,59899,164.00,59899,3,1,0,1786-01-01..1949-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_17860101-19491231_ta_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_18021030-18031230_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_18160830-18301229_ta_subdaily_qc.tsv
EMOSSv2_Cadiz_JMChacon,dd,Cadiz,1799-01-01,1800-12-31,730,2.00,730,1,1,0,1799-01-01..1800-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMChacon_17990101-18001231_dd_daily_qc.tsv
EMOSSv2_Cadiz_JMChacon,p,Cadiz,1799-01-01,1800-12-31,730,2.00,730,2,1,0,1799-01-01..1800-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMChacon_17990101-18001231_p_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMChacon_17990101-18001231_p_noon_qc.tsv
EMOSSv2_Cadiz_JMChacon,ta,Cadiz,1799-01-01,1800-12-31,730,2.00,730,2,1,0,1799-01-01..1800-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMChacon_17990101-18001231_ta_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMChacon_17990101-18001231_ta_noon_qc.tsv
EMOSSv2_Cadiz_JMdeArejula,dd,Cadiz,1803-01-01,1803-10-17,290,0.79,290,1,1,0,1803-01-01..1803-10-17,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMdeArejula_18030101-18031017_dd_subdaily_qc.tsv
EMOSSv2_Cadiz_JMdeArejula,p,Cadiz,1803-01-01,1803-10-17,290,0.79,290,1,1,0,1803-01-01..1803-10-17,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMdeArejula_18030101-18031017_p_subdaily_qc.tsv
EMOSSv2_Cadiz_JMdeArejula,ta,Cadiz,1803-01-01,1803-10-17,290,0.79,290,1,1,0,1803-01-01..1803-10-17,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_JMdeArejula_18030101-18031017_ta_subdaily_qc.tsv
EMOSSv2_Cadiz_PMGonzalez,dd,Cadiz,1800-08-01,1800-10-31,92,0.25,92,1,1,0,1800-08-01..1800-10-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_PMGonzalez_18000801-18001031_dd_subdaily_qc.tsv
EMOSSv2_Cadiz_PMGonzalez,ta,Cadiz,1800-08-01,1800-10-31,92,0.25,92,2,1,0,1800-08-01..1800-10-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_PMGonzalez_18000801-18001031_ta_noon_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_PMGonzalez_18000801-18001031_ta_subdaily_qc.tsv
EMOSSv2_Cadiz_PerezLasso,dd,Cadiz,1820-01-01,1822-12-31,1096,3.00,1096,1,1,0,1820-01-01..1822-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_PerezLasso_18200101-18221231_dd_subdaily_qc.tsv
EMOSSv2_Cadiz_PerezLasso,p,Cadiz,1820-01-01,1822-12-31,1096,3.00,1096,1,1,0,1820-01-01..1822-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_PerezLasso_18200101-18221231_p_subdaily_qc.tsv
EMOSSv2_Cadiz_PerezLasso,rr,Cadiz,1820-01-01,1822-12-31,1096,3.00,1096,1,1,0,1820-01-01..1822-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_PerezLasso_18200101-18221231_rr_subdaily_qc.tsv
EMOSSv2_Cadiz_PerezLasso,ta,Cadiz,1820-01-01,1822-12-31,1096,3.00,1096,1,1,0,1820-01-01..1822-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_PerezLasso_18200101-18221231_ta_subdaily_qc.tsv
EMOSSv2_Cadiz_deMolina-deUrena,ta,Cadiz,1803-01-01,1803-12-31,365,1.00,365,1,1,0,1803-01-01..1803-12-31,/scratch3/PALAEO-RA/daily_data/final/Cadiz/EMOSSv2_Cadiz_deMolina-deUrena_18030101-18031231_ta_subdaily_qc.tsv
EMOSSv2_Campo-Maior,dd,CampoMaior,1872-12-01,1939-12-31,24501,67.08,24501,1,1,0,1872-12-01..1939-12-31,/scratch3/PALAEO-RA/daily_data/final/CampoMaior/EMOSSv2_Campo-Maior_18721201-19391231_dd_subdaily_qc.tsv
EMOSSv2_Campo-Maior,p,CampoMaior,1872-12-01,1939-12-31,24501,67.08,24501,1,1,0,1872-12-01..1939-12-31,/scratch3/PALAEO-RA/daily_data/final/CampoMaior/EMOSSv2_Campo-Maior_18721201-19391231_p_subdaily_qc.tsv
EMOSSv2_Campo-Maior,ta,CampoMaior,1872-12-01,1939-12-31,24501,67.08,24501,1,1,0,1872-12-01..1939-12-31,/scratch3/PALAEO-RA/daily_data/final/CampoMaior/EMOSSv2_Campo-Maior_18721201-19391231_ta_subdaily_qc.tsv
EMOSSv2_Cartagena,dd,Cartagena,1804-08-13,1807-12-31,1236,3.38,1236,1,1,0,1804-08-13..1807-12-31,/scratch3/PALAEO-RA/daily_data/final/Cartagena/EMOSSv2_Cartagena_18040813-18071231_dd_subdaily_qc.tsv
EMOSSv2_Cartagena,p,Cartagena,1804-08-13,1807-12-31,1236,3.38,1236,1,1,0,1804-08-13..1807-12-31,/scratch3/PALAEO-RA/daily_data/final/Cartagena/EMOSSv2_Cartagena_18040813-18071231_p_subdaily_qc.tsv
EMOSSv2_Cartagena,ta,Cartagena,1804-08-13,1807-12-31,1236,3.38,1236,1,1,0,1804-08-13..1807-12-31,/scratch3/PALAEO-RA/daily_data/final/Cartagena/EMOSSv2_Cartagena_18040813-18071231_ta_subdaily_qc.tsv
EMOSSv2_Sevilla,Tn,Sevilla,1803-10-01,1806-12-31,1188,3.25,1188,1,1,0,1803-10-01..1806-12-31,/scratch3/PALAEO-RA/daily_data/final/Sevilla/EMOSSv2_Sevilla_18031001-18061231_Tn_daily_qc.tsv
EMOSSv2_Sevilla,Tx,Sevilla,1803-10-01,1806-12-31,1188,3.25,1188,1,1,0,1803-10-01..1806-12-31,/scratch3/PALAEO-RA/daily_data/final/Sevilla/EMOSSv2_Sevilla_18031001-18061231_Tx_daily_qc.tsv
EMOSSv2_Sevilla,dd,Sevilla,1803-10-01,1830-02-06,9626,26.36,7537,2,2,2089,1803-10-01..1806-12-31; 1812-09-20..1830-02-06,/scratch3/PALAEO-RA/daily_data/final/Sevilla/EMOSSv2_Sevilla_18031001-18061231_dd_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Sevilla/EMOSSv2_Sevilla_18120920-18300206_dd_subdaily_qc.tsv
EMOSSv2_Sevilla,p,Sevilla,1803-10-01,1830-02-06,9626,26.36,7537,2,2,2089,1803-10-01..1806-12-31; 1812-09-20..1830-02-06,/scratch3/PALAEO-RA/daily_data/final/Sevilla/EMOSSv2_Sevilla_18031001-18061231_p_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Sevilla/EMOSSv2_Sevilla_18120920-18300206_p_subdaily_qc.tsv
EMOSSv2_Sevilla,ta,Sevilla,1812-09-20,1830-02-06,6349,17.38,6349,1,1,0,1812-09-20..1830-02-06,/scratch3/PALAEO-RA/daily_data/final/Sevilla/EMOSSv2_Sevilla_18120920-18300206_ta_subdaily_qc.tsv
EMOSSv2_Valdesevilla,dd,Valdesevilla,1880-06-12,1883-07-22,1136,3.11,1136,1,1,0,1880-06-12..1883-07-22,/scratch3/PALAEO-RA/daily_data/final/Valdesevilla/EMOSSv2_Valdesevilla_18800612-18830722_dd_daily_qc.tsv
EMOSSv2_Valdesevilla,p,Valdesevilla,1880-06-12,1883-07-22,1136,3.11,1136,1,1,0,1880-06-12..1883-07-22,/scratch3/PALAEO-RA/daily_data/final/Valdesevilla/EMOSSv2_Valdesevilla_18800612-18830722_p_daily_qc.tsv
EMOSSv2_Valdesevilla,ta,Valdesevilla,1880-06-12,1883-07-22,1136,3.11,1136,1,1,0,1880-06-12..1883-07-22,/scratch3/PALAEO-RA/daily_data/final/Valdesevilla/EMOSSv2_Valdesevilla_18800612-18830722_ta_daily_qc.tsv
EMOSSv2_Valencia-del-Ventoso,Tn,ValenciaDelVentoso,1882-01-01,1883-11-30,699,1.91,699,1,1,0,1882-01-01..1883-11-30,/scratch3/PALAEO-RA/daily_data/final/ValenciaDelVentoso/EMOSSv2_Valencia-del-Ventoso_18820101-18831130_Tn_daily_qc.tsv
EMOSSv2_Valencia-del-Ventoso,Tx,ValenciaDelVentoso,1882-01-01,1883-11-30,699,1.91,699,1,1,0,1882-01-01..1883-11-30,/scratch3/PALAEO-RA/daily_data/final/ValenciaDelVentoso/EMOSSv2_Valencia-del-Ventoso_18820101-18831130_Tx_daily_qc.tsv
EMOSSv2_Valencia-del-Ventoso,dd,ValenciaDelVentoso,1882-01-01,1883-11-30,699,1.91,699,1,1,0,1882-01-01..1883-11-30,/scratch3/PALAEO-RA/daily_data/final/ValenciaDelVentoso/EMOSSv2_Valencia-del-Ventoso_18820101-18831130_dd_subdaily_qc.tsv
EMOSSv2_Valencia-del-Ventoso,p,ValenciaDelVentoso,1882-01-01,1883-11-30,699,1.91,699,1,1,0,1882-01-01..1883-11-30,/scratch3/PALAEO-RA/daily_data/final/ValenciaDelVentoso/EMOSSv2_Valencia-del-Ventoso_18820101-18831130_p_subdaily.tsv
EMOSSv2_Valencia-del-Ventoso,rr,ValenciaDelVentoso,1882-01-01,1883-11-30,699,1.91,699,1,1,0,1882-01-01..1883-11-30,/scratch3/PALAEO-RA/daily_data/final/ValenciaDelVentoso/EMOSSv2_Valencia-del-Ventoso_18820101-18831130_rr_daily_qc.tsv
EMOSSv2_Zafra,ta,Zafra,1826-06-26,1827-08-27,428,1.17,428,1,1,0,1826-06-26..1827-08-27,/scratch3/PALAEO-RA/daily_data/final/Zafra/EMOSSv2_Zafra_18260626-18270827_ta_subdaily_qc.tsv
EMULATE_Aberdeen,p,Aberdeen,1861-01-01,1877-12-31,6209,17.00,6209,1,1,0,1861-01-01..1877-12-31,/scratch3/PALAEO-RA/daily_data/final/Aberdeen/EMULATE_Aberdeen_18610101-18771231_p_subdaily.tsv
EMULATE_Alexandria,p,Alexandria,1876-01-01,1881-12-31,2192,6.00,2192,1,1,0,1876-01-01..1881-12-31,/scratch3/PALAEO-RA/daily_data/final/Alexandria/EMULATE_Alexandria_18760101-18811231_p_subdaily.tsv
EMULATE_Algiers,p,Algiers,1872-03-03,1881-12-31,3591,9.83,3591,1,1,0,1872-03-03..1881-12-31,/scratch3/PALAEO-RA/daily_data/final/Algiers/EMULATE_Algiers_18720303-18811231_p_subdaily.tsv
EMULATE_Angra,p,Angra,1871-09-01,1878-03-31,2404,6.58,2404,1,1,0,1871-09-01..1878-03-31,/scratch3/PALAEO-RA/daily_data/final/Angra/EMULATE_Angra_18710901-18780331_p_subdaily.tsv
EMULATE_Baghdad,p,Baghdad,1869-09-01,1876-11-30,2648,7.25,2648,1,1,0,1869-09-01..1876-11-30,/scratch3/PALAEO-RA/daily_data/final/Baghdad/EMULATE_Baghdad_18690901-18761130_p_subdaily.tsv
EMULATE_Bassora,p,Bassora,1869-09-01,1879-06-30,3590,9.83,3590,1,1,0,1869-09-01..1879-06-30,/scratch3/PALAEO-RA/daily_data/final/Bassora/EMULATE_Bassora_18690901-18790630_p_subdaily.tsv
EMULATE_Beirut,p,Beirut,1869-09-01,1876-12-31,2679,7.33,2679,1,1,0,1869-09-01..1876-12-31,/scratch3/PALAEO-RA/daily_data/final/Beirut/EMULATE_Beirut_18690901-18761231_p_subdaily.tsv
EMULATE_Biskra,p,Biskra,1878-01-01,1881-12-31,1461,4.00,1461,1,1,0,1878-01-01..1881-12-31,/scratch3/PALAEO-RA/daily_data/final/Biskra/EMULATE_Biskra_18780101-18811231_p_subdaily.tsv
EMULATE_Brest,p,Brest,1861-01-03,1881-12-31,7668,20.99,7668,1,1,0,1861-01-03..1881-12-31,/scratch3/PALAEO-RA/daily_data/final/Brest/EMULATE_Brest_18610103-18811231_p_subdaily.tsv
EMULATE_Diyarbakir,p,Diyarbakir,1869-09-01,1874-05-31,1734,4.75,1734,1,1,0,1869-09-01..1874-05-31,/scratch3/PALAEO-RA/daily_data/final/Diyarbakir/EMULATE_Diyarbakir_18690901-18740531_p_subdaily.tsv
EMULATE_Essaouira,p,Essaouira,1873-10-01,1879-12-31,2283,6.25,2283,1,1,0,1873-10-01..1879-12-31,/scratch3/PALAEO-RA/daily_data/final/Essaouira/EMULATE_Essaouira_18731001-18791231_p_subdaily.tsv
EMULATE_Funchal,p,Funchal,1871-06-01,1881-12-31,3867,10.59,3867,1,1,0,1871-06-01..1881-12-31,/scratch3/PALAEO-RA/daily_data/final/Funchal/EMULATE_Funchal_18710601-18811231_p_subdaily.tsv
