-228 17431200 1049.12258064516 1042.3035 1014.582 1041.8078 1008.1238 47.5185 38.4617 1040.0657 NA 47.3122
-227 17440100 1054.10322580645 1042.3039 1019.5627 1041.8117 1013.1044 51.2153 38.4655 1041.3534 NA 47.2802
-226 17440200 1046.78275862069 1042.3043 1012.2422 1041.8155 1005.784 45.373 38.4693 1039.879 NA 47.2482
-225 17440300 1030.74516129032 1042.3047 996.2046 1041.8193 989.7464 28.5944 38.4731 1040.6238 NA 47.2162
-224 17440400 1031.40333333333 1042.3052 996.8628 1041.8231 990.4045 29.5335 38.4769 1040.3468 NA 47.1843
-223 17440500 1044.93548387097 1042.3056 1010.3949 1041.8269 1003.9367 40.6531 38.4807 1042.763 NA 47.1523
-222 17440600 1045.65 1042.306 1011.1095 1041.8307 1004.6512 40.1879 38.4845 1043.9466 NA 47.1203
-221 17440700 1042.98064516129 1042.3064 1008.4401 1041.8345 1001.9818 37.7766 38.4883 1043.6923 NA 47.0883
-220 17440800 1043.40967741935 1042.3068 1008.8691 1041.8383 1002.4109 38.0271 38.4921 1043.8747 NA 47.0563
-219 17440900 1038.08666666667 1042.3072 1003.5461 1041.8421 997.0879 32.5788 38.4959 1044.0038 NA 47.0244
-218 17441000 1032.87096774194 1042.3076 998.3304 1041.8459 991.8722 29.8228 38.4997 1041.5479 NA 46.9924
-217 17441100 1036.92333333333 1042.3081 1002.3828 1041.8497 995.9245 35.5787 38.5035 1039.8482 NA 46.9604
-216 17441200 1040.35483870968 1042.3085 1005.8143 1041.8535 999.356 38.7508 38.5073 1040.1114 NA 46.9284
-215 17450100 1048.26774193548 1042.3089 1013.7272 1041.8573 1007.2689 45.3799 38.5111 1041.399 NA 46.8964
-214 17450200 1033.12857142857 1042.3093 998.588 1041.8611 992.1298 31.7188 38.5149 1039.9247 NA 46.8645
-213 17450300 1034.28387096774 1042.3097 999.7433 1041.8649 993.2851 32.1331 38.5188 1040.6695 NA 46.8325
-212 17450400 1038.28333333333 1042.3101 1003.7428 1041.8687 997.2845 36.4135 38.5226 1040.3924 NA 46.8005
-211 17450500 1037.50967741935 1042.3105 1002.9691 1041.8725 996.5109 33.2273 38.5264 1042.8087 NA 46.7685
-210 17450600 1040.01666666667 1042.311 1005.4761 1041.8763 999.0179 34.5545 38.5302 1043.9923 NA 46.7365
-209 17450700 1044.08064516129 1042.3114 1009.5401 1041.8801 1003.0818 38.8766 38.534 1043.738 NA 46.7045
-208 17450800 1039.83225806452 1042.3118 1005.2917 1041.8839 998.8335 34.4497 38.5378 1043.9204 NA 46.6726
-207 17450900 1046.58 1042.3122 1012.0395 1041.8877 1005.5812 41.0722 38.5416 1044.0494 NA 46.6406
-206 17451000 1040.69032258065 1042.3126 1006.1498 1041.8916 999.6915 37.6422 38.5454 1041.5935 NA 46.6086
-205 17451100 1036.48666666667 1042.313 1001.9461 1041.8954 995.4879 35.142 38.5492 1039.8938 NA 46.5766
-204 17451200 1043.11935483871 1042.3134 1008.5788 1041.8992 1002.1206 41.5153 38.553 1040.1571 NA 46.5446
-203 17460100 1045.12903225806 1042.3139 1010.5885 1041.903 1004.1302 42.2411 38.5568 1041.4447 NA 46.5127
-202 17460200 1040.50357142857 1042.3143 1005.963 1041.9068 999.5048 39.0938 38.5606 1039.9703 NA 46.4807
-201 17460300 1036.55161290323 1042.3147 1002.0111 1041.9106 995.5528 34.4009 38.5644 1040.7152 NA 46.4487
-200 17460400 1033.20666666667 1042.3151 998.6661 1041.9144 992.2079 31.3368 38.5682 1040.4381 NA 46.4167
-199 17460500 1044.48387096774 1042.3155 1009.9433 1041.9182 1003.4851 40.2015 38.572 1042.8544 NA 46.3847
-198 17460600 1037.47333333333 1042.3159 1002.9328 1041.922 996.4745 32.0112 38.5758 1044.0379 NA 46.3528
-197 17460700 1044.08709677419 1042.3163 1009.5466 1041.9258 1003.0883 38.8831 38.5796 1043.7836 NA 46.3208
-196 17460800 1042.17741935484 1042.3168 1007.6369 1041.9296 1001.1786 36.7948 38.5834 1043.966 NA 46.2888
-195 17460900 1041.61 1042.3172 1007.0695 1041.9334 1000.6112 36.1022 38.5872 1044.0951 NA 46.2568
-194 17461000 1043.77741935484 1042.3176 1009.2369 1041.9372 1002.7786 40.7293 38.591 1041.6392 NA 46.2248
-193 17461100 1040.32666666667 1042.318 1005.7861 1041.941 999.3279 38.982 38.5948 1039.9395 NA 46.1928
-192 17461200 1035.05806451613 1042.3184 1000.5175 1041.9448 994.0593 33.454 38.5987 1040.2027 NA 46.1609
-191 17470100 1042.13225806452 1042.3188 1007.5917 1041.9486 1001.1335 39.2444 38.6025 1041.4903 NA 46.1289
-190 17470200 1027.35714285714 1042.3192 992.8166 1041.9524 986.3583 25.9474 38.6063 1040.016 NA 46.0969
-189 17470300 1046.44516129032 1042.3197 1011.9046 1041.9562 1005.4464 44.2944 38.6101 1040.7608 NA 46.0649
-188 17470400 1041.04333333333 1042.3201 1006.5028 1041.96 1000.0445 39.1735 38.6139 1040.4837 NA 46.0329
-187 17470500 1043.18387096774 1042.3205 1008.6433 1041.9638 1002.1851 38.9015 38.6177 1042.9 NA 46.001
-186 17470600 1035.98333333333 1042.3209 1001.4428 1041.9676 994.9845 30.5212 38.6215 1044.0836 NA 45.969
-185 17470700 1042.46774193548 1042.3213 1007.9272 1041.9715 1001.4689 37.2637 38.6253 1043.8293 NA 45.937
-184 17470800 1046.78064516129 1042.3217 1012.2401 1041.9753 1005.7818 41.398 38.6291 1044.0117 NA 45.905
