1738 1 0 1048.36451612903
1738 2 0 1051.64642857143
1738 3 0 1033.29677419355
1738 4 0 1045.13333333333
1738 5 0 1037.66129032258
1738 6 0 1040.72
1738 7 0 1046.38387096774
1738 8 0 1042.49677419355
1738 9 0 1044.13666666667
1738 10 0 1041.23548387097
1738 11 0 1049.55666666667
1738 12 0 1044.88387096774
1739 1 0 NA
1739 2 0 NA
1739 3 0 NA
1739 4 0 NA
1739 5 0 NA
1739 6 0 NA
1739 7 0 NA
1739 8 0 NA
1739 9 0 NA
1739 10 0 NA
1739 11 0 NA
1739 12 0 NA
1740 1 0 NA
1740 2 0 NA
1740 3 0 NA
1740 4 0 NA
1740 5 0 NA
1740 6 0 NA
1740 7 0 NA
1740 8 0 NA
1740 9 0 NA
1740 10 0 NA
1740 11 0 NA
1740 12 0 NA
1741 1 0 NA
1741 2 0 NA
1741 3 0 NA
1741 4 0 NA
1741 5 0 NA
1741 6 0 NA
1741 7 0 NA
1741 8 0 NA
1741 9 0 NA
1741 10 0 NA
1741 11 0 NA
1741 12 0 NA
1742 1 0 NA
1742 2 0 NA
1742 3 0 NA
1742 4 0 NA
1742 5 0 NA
1742 6 0 NA
1742 7 0 NA
1742 8 0 NA
1742 9 0 NA
1742 10 0 NA
1742 11 0 NA
1742 12 0 NA
1743 1 0 1050.92580645161
1743 2 0 1042.78571428571
1743 3 0 1041.3
1743 4 0 1032.70666666667
1743 5 0 1045.72258064516
1743 6 0 1043.89666666667
1743 7 0 1038.19032258065
1743 8 0 1046.03870967742
1743 9 0 1048.07
1743 10 0 1042.85
1743 11 0 1039.70666666667
1743 12 0 1049.12258064516
1744 1 0 1054.10322580645
1744 2 0 1046.78275862069
1744 3 0 1030.74516129032
1744 4 0 1031.40333333333
1744 5 0 1044.93548387097
1744 6 0 1045.65
1744 7 0 1042.98064516129
1744 8 0 1043.40967741935
1744 9 0 1038.08666666667
1744 10 0 1032.87096774194
1744 11 0 1036.92333333333
1744 12 0 1040.35483870968
1745 1 0 1048.26774193548
1745 2 0 1033.12857142857
1745 3 0 1034.28387096774
1745 4 0 1038.28333333333
1745 5 0 1037.50967741935
1745 6 0 1040.01666666667
1745 7 0 1044.08064516129
1745 8 0 1039.83225806452
1745 9 0 1046.58
1745 10 0 1040.69032258065
1745 11 0 1036.48666666667
1745 12 0 1043.11935483871
1746 1 0 1045.12903225806
1746 2 0 1040.50357142857
1746 3 0 1036.55161290323
1746 4 0 1033.20666666667
1746 5 0 1044.48387096774
1746 6 0 1037.47333333333
1746 7 0 1044.08709677419
1746 8 0 1042.17741935484
1746 9 0 1041.61
1746 10 0 1043.77741935484
1746 11 0 1040.32666666667
1746 12 0 1035.05806451613
1747 1 0 1042.13225806452
1747 2 0 1027.35714285714
1747 3 0 1046.44516129032
1747 4 0 1041.04333333333
1747 5 0 1043.18387096774
1747 6 0 1035.98333333333
1747 7 0 1042.46774193548
1747 8 0 1046.78064516129
1747 9 0 1038.54333333333
1747 10 0 1050.04838709677
1747 11 0 1047.32
1747 12 0 1029.86451612903
1748 1 0 1048.82580645161
1748 2 0 1045.28571428571
1748 3 0 1035.25161290323
1748 4 0 1035.01333333333
1748 5 0 1040.30322580645
1748 6 0 1044.93666666667
1748 7 0 1042
1748 8 0 1046.87741935484
1748 9 0 1049.15333333333
1748 10 0 1040.02258064516
1748 11 0 1056.40666666667
1748 12 0 1035.56129032258
1749 1 0 1028.05483870968
1749 2 0 1034.18928571429
1749 3 0 1042.73870967742
1749 4 0 1036.88333333333
1749 5 0 1043.32258064516
1749 6 0 1035.53333333333
1749 7 0 1045.65806451613
1749 8 0 1042.68387096774
1749 9 0 1041.88333333333
1749 10 0 1051.53548387097
1749 11 0 1046.99666666667
1749 12 0 1042.11612903226
1750 1 0 1052.34193548387
1750 2 0 1041.35714285714
1750 3 0 1049.22903225806
1750 4 0 1034.83
1750 5 0 1042.69032258065
1750 6 0 1043.86333333333
1750 7 0 1041.60322580645
1750 8 0 1040
1750 9 0 1045.72333333333
1750 10 0 1043.37419354839
1750 11 0 1033.78666666667
1750 12 0 1037.22258064516
1751 1 0 1034.59677419355
1751 2 0 1038.14285714286
1751 3 0 1028.47096774194
1751 4 0 1034.02
1751 5 0 1036.06129032258
1751 6 0 1045.46333333333
1751 7 0 1040.58064516129
1751 8 0 1040.05483870968
1751 9 0 1040.90333333333
1751 10 0 1044.43548387097
1751 11 0 1041.59666666667
1751 12 0 1039.34193548387
1752 1 0 1035.11612903226
1752 2 0 1039.6724137931
1752 3 0 1043.55806451613
1752 4 0 1042.47333333333
1752 5 0 1042.41935483871
1752 6 0 1044.7
1752 7 0 1041.66129032258
1752 8 0 1042.82903225806
1752 9 0 1045.65
1752 10 0 1054.76451612903
1752 11 0 1049.64
1752 12 0 1039.5064516129
1753 1 0 1045.70322580645
1753 2 0 1039.49285714286
1753 3 0 1045.39032258065
1753 4 0 1037.26
1753 5 0 1048.65806451613
1753 6 0 1046.09666666667
1753 7 0 1043.83548387097
1753 8 0 1041.28709677419
1753 9 0 1049.04333333333
1753 10 0 1044.4935483871
1753 11 0 1038.38
1753 12 0 1040.41935483871
1754 1 0 1039.55161290323
1754 2 0 1044.16071428571
1754 3 0 1046.54333333333
1754 4 0 1041.95
1754 5 0 1042.45806451613
1754 6 0 1041.68
1754 7 0 1043.88064516129
1754 8 0 1045.33870967742
1754 9 0 1053.48333333333
1754 10 0 1040.94838709677
1754 11 0 1038.33333333333
1754 12 0 1044.40322580645
1755 1 0 1048.57419354839
1755 2 0 1035.74642857143
1755 3 0 1035.25483870968
1755 4 0 1039.94666666667
1755 5 0 1044.83548387097
1755 6 0 1044.17333333333
1755 7 0 1041.48709677419
1755 8 0 1042.06129032258
1755 9 0 1040.14666666667
1755 10 0 1043.48064516129
1755 11 0 1027.34666666667
1755 12 0 1037.54193548387
1756 1 0 1040.87741935484
1756 2 0 1048.32068965517
1756 3 0 1040.0064516129
1756 4 0 1037.45333333333
1756 5 0 1041.28387096774
1756 6 0 1040.16333333333
1756 7 0 1042.37096774194
1756 8 0 1042.76774193548
1756 9 0 1046.24333333333
1756 10 0 1041.15483870968
1756 11 0 1042.42666666667
1756 12 0 1049.81612903226
1757 1 0 1034.04516129032
1757 2 0 1046.86071428571
1757 3 0 1040.42903225806
1757 4 0 1037.67333333333
1757 5 0 1042.81290322581
1757 6 0 1046.31666666667
1757 7 0 1045.2064516129
1757 8 0 1038.03870967742
1757 9 0 1050.90666666667
1757 10 0 1047.85483870968
1757 11 0 1033.43
1757 12 0 1036.72258064516
1758 1 0 1044.8064516129
1758 2 0 1033.72142857143
1758 3 0 1035.55806451613
1758 4 0 1040.63
1758 5 0 1049.03870967742
1758 6 0 1045.34333333333
1758 7 0 1033.86129032258
1758 8 0 1041.95161290323
1758 9 0 1044.75666666667
1758 10 0 1041.7
1758 11 0 1040.3
1758 12 0 1035.14838709677
1759 1 0 1047.57741935484
1759 2 0 1050.24642857143
1759 3 0 1038.06129032258
1759 4 0 1043.06333333333
1759 5 0 1046.62580645161
1759 6 0 1043.32333333333
1759 7 0 1049.5935483871
1759 8 0 1045.21290322581
1759 9 0 1047.86
1759 10 0 1042.74516129032
1759 11 0 1042.07
1759 12 0 1035.65161290323
1760 1 0 1040.19677419355
1760 2 0 1039.93793103448
1760 3 0 1044.91612903226
1760 4 0 1047.67
1760 5 0 1042.21935483871
1760 6 0 1040.81
1760 7 0 1047.26451612903
1760 8 0 1041.16129032258
1760 9 0 1045.72333333333
1760 10 0 1037.06774193548
1760 11 0 1038.40333333333
1760 12 0 1038.8
1761 1 0 1057.38064516129
1761 2 0 1043.61071428571
1761 3 0 1046.67096774194
1761 4 0 1045.38666666667
1761 5 0 1043.15806451613
1761 6 0 1041.97666666667
1761 7 0 1045.94838709677
1761 8 0 1047.13225806452
1761 9 0 1043.61
1761 10 0 1039.83225806452
1761 11 0 1034.01666666667
1761 12 0 1040.46129032258
1762 1 0 1043.28709677419
1762 2 0 1038.52142857143
1762 3 0 1038.61290322581
1762 4 0 1044.7
1762 5 0 1047.37096774194
1762 6 0 1049.34
1762 7 0 1046.1935483871
1762 8 0 1041.15483870968
1762 9 0 1042.44
1762 10 0 1035.22903225806
1762 11 0 1042.72
1762 12 0 1055.20322580645
1763 1 0 1047.5
1763 2 0 1030.86428571429
1763 3 0 1044.03225806452
1763 4 0 1043.87333333333
1763 5 0 1041.15483870968
1763 6 0 1041.93333333333
1763 7 0 1039.3935483871
1763 8 0 1043.31935483871
1763 9 0 1042.42333333333
1763 10 0 1043.99032258065
1763 11 0 1042.79666666667
1763 12 0 1032.13870967742
1764 1 0 1033
1764 2 0 1040.33448275862
1764 3 0 1046.94838709677
1764 4 0 1037.6
1764 5 0 1047.04193548387
1764 6 0 1044.42333333333
1764 7 0 1046.50322580645
1764 8 0 1042.86774193548
1764 9 0 1047.29333333333
1764 10 0 1042.41290322581
1764 11 0 1041.01666666667
1764 12 0 1038.30967741935
1765 1 0 1038.78709677419
1765 2 0 1042.16785714286
1765 3 0 1029.25161290323
1765 4 0 1041.92333333333
1765 5 0 1049.03548387097
1765 6 0 1050.83
1765 7 0 1050.69677419355
1765 8 0 1045.12580645161
1765 9 0 1047.32666666667
1765 10 0 1035.39677419355
1765 11 0 1044.18
1765 12 0 1045.08064516129
1766 1 0 1058.07741935484
1766 2 0 1044.50357142857
1766 3 0 1039.86774193548
1766 4 0 1041.66
1766 5 0 1041.25483870968
1766 6 0 1044.06333333333
1766 7 0 1042.65806451613
1766 8 0 1049.33870967742
1766 9 0 1049.35333333333
1766 10 0 1044.69032258065
1766 11 0 1047.95
1766 12 0 1046.9064516129
1767 1 0 1038.78709677419
1767 2 0 1035.575
1767 3 0 1040.57741935484
1767 4 0 1048.1
