1763 1 0 1019.186484375
1763 2 0 1002.635546875
1763 3 0 1015.32046875
1763 4 0 1014.77890625
1763 5 0 1012.573515625
1763 6 0 1014.85328125
1763 7 0 1010.754609375
1763 8 0 1015.2684375
1763 9 0 1016.3315625
1763 10 0 1015.332734375
1763 11 0 1013.055546875
1763 12 0 1001.66
1764 1 0 1002.2646875
1764 2 0 1010.9884375
1764 3 0 1018.05125
1764 4 0 1008.4596875
1764 5 0 1017.699140625
1764 6 0 1016.01921875
1764 7 0 1016.31328125
1764 8 0 1015.640078125
1764 9 0 1020.967578125
1764 10 0 1013.917265625
1764 11 0 1012.0140625
1764 12 0 1007.163046875
1765 1 0 1009.9878125
1765 2 0 1015.247109375
1765 3 0 999.503671875
1765 4 0 1013.433515625
1765 5 0 1019.043125
1765 6 0 1019.32015625
1765 7 0 1017.413671875
1765 8 0 1017.126953125
1765 9 0 1021.73921875
1765 10 0 1006.79359375
1765 11 0 1015.69890625
1765 12 0 1013.62296875
1766 1 0 1025.198828125
1766 2 0 1013.47875
1766 3 0 1010.423984375
1766 4 0 1013.7053125
1766 5 0 1011.79890625
1766 6 0 1015.54890625
1766 7 0 1014.25421875
1766 8 0 1021.34203125
1766 9 0 1023.501796875
1766 10 0 1017.823828125
1766 11 0 1020.702109375
1766 12 0 1015.470859375
1767 1 0 1008.85765625
1767 2 0 1007.88484375
1767 3 0 1008.9859375
1767 4 0 1018.7175
1767 5 0 1012.3965625
1767 6 0 1016.314609375
1767 7 0 1010.85921875
1767 8 0 1017.82140625
1767 9 0 1019.70953125
1767 10 0 1013.92625
1767 11 0 1013.6615625
1767 12 0 1012.567578125
1768 1 0 1011.0059375
1768 2 0 1014.47734375
1768 3 0 1019.69359375
1768 4 0 1012.846640625
1768 5 0 1015.540703125
1768 6 0 1014.3075
1768 7 0 1014.228984375
1768 8 0 1015.27078125
1768 9 0 1013.349765625
1768 10 0 1014.926640625
1768 11 0 1005.453515625
1768 12 0 1016.04078125
1769 1 0 1011.167578125
1769 2 0 1005.064375
1769 3 0 1016.024765625
1769 4 0 1012.5271875
1769 5 0 1014.39375
1769 6 0 1014.58890625
1769 7 0 1017.970625
1769 8 0 1013.710234375
1769 9 0 1015.26171875
1769 10 0 1023.2509375
1769 11 0 1009.762265625
1769 12 0 1013.4928125
1770 1 0 1012.616015625
1770 2 0 1013.729375
1770 3 0 1004.719609375
1770 4 0 1005.89890625
1770 5 0 1011.5496875
1770 6 0 1012.04796875
1770 7 0 1017.678046875
1770 8 0 1019.409375
1770 9 0 1015.483359375
1770 10 0 1010.26875
1770 11 0 1004.395390625
1770 12 0 1004.972265625
1771 1 0 1003.938046875
1771 2 0 1017.890625
1771 3 0 1010.53515625
1771 4 0 1015.362890625
1771 5 0 1015.49015625
1771 6 0 1017.004375
1771 7 0 1017.410859375
1771 8 0 1013.270625
1771 9 0 1020.763359375
1771 10 0 1014.195859375
1771 11 0 1020.378203125
1771 12 0 1005.682421875
1772 1 0 1003.895625
1772 2 0 1002.403203125
1772 3 0 1004.71140625
1772 4 0 1010.078984375
1772 5 0 1016.970546875
1772 6 0 1018.9790625
1772 7 0 1017.79984375
1772 8 0 1015.923515625
1772 9 0 1015.121328125
1772 10 0 1016.84140625
1772 11 0 1008.892109375
1772 12 0 1015.375
1773 1 0 1007.90765625
1773 2 0 1014.843203125
1773 3 0 1019.156015625
1773 4 0 1012.608671875
1773 5 0 1011.86515625
1773 6 0 1013.37734375
1773 7 0 1018.568359375
1773 8 0 1019.012265625
1773 9 0 1015.3815625
1773 10 0 1015.520703125
1773 11 0 1007.85234375
1773 12 0 1006.36328125
1774 1 0 1001.72265625
1774 2 0 1008.498203125
1774 3 0 1010.966171875
1774 4 0 1009.669921875
1774 5 0 1012.688515625
1774 6 0 1013.644921875
1774 7 0 1016.828203125
1774 8 0 1017.20953125
1774 9 0 1015.7559375
1774 10 0 1022.0040625
1774 11 0 1010.6909375
1774 12 0 1020.7265625
1775 1 0 1013.18984375
1775 2 0 1008.540546875
1775 3 0 1007.406484375
1775 4 0 1017.273984375
1775 5 0 1018.764296875
1775 6 0 1015.0578125
1775 7 0 1014.6753125
1775 8 0 1015.558359375
1775 9 0 1015.495234375
1775 10 0 1013.225625
1775 11 0 1011.69875
1775 12 0 1017.196171875
1776 1 0 1010.049296875
1776 2 0 998.180546875
1776 3 0 1012.649609375
1776 4 0 1016.719375
1776 5 0 1015.4590625
1776 6 0 1013.6746875
1776 7 0 1015.518125
1776 8 0 1014.68984375
1776 9 0 1016.45203125
1776 10 0 1020.781875
1776 11 0 1014.0184375
1776 12 0 1014.0540625
1777 1 0 1011.3828125
1777 2 0 1009.345234375
1777 3 0 1007.981484375
1777 4 0 1015.910625
1777 5 0 1009.015078125
1777 6 0 1014.981640625
1777 7 0 1013.45703125
1777 8 0 1019.50453125
1777 9 0 1022.97171875
1777 10 0 1014.085
1777 11 0 1014.77453125
1777 12 0 1009.618515625
1778 1 0 1008.49921875
